"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"4816","83.328552054","130.185.238.170","192.168.15.8","MQTT","70","1883","18","58841","Publish Ack (id=18)"
"4818","83.336575958","192.168.15.8","130.185.238.170","MQTT","88","60067","11","1883","Publish Message (id=11) [devices-39]"
"4822","83.412086886","130.185.238.170","192.168.15.8","MQTT","86","1883","","60067","Publish Message [devices-39]"
"4825","83.466074987","192.168.15.8","130.185.238.170","MQTT","88","44733","10","1883","Publish Message (id=10) [devices-49]"
"4826","83.487912726","130.185.238.170","192.168.15.8","MQTT","70","1883","11","60067","Publish Ack (id=11)"
"4830","83.542654840","130.185.238.170","192.168.15.8","MQTT","86","1883","","44733","Publish Message [devices-49]"
"4832","83.577289328","192.168.15.8","130.185.238.170","MQTT","88","57899","11","1883","Publish Message (id=11) [devices-46]"
"4833","83.588766055","192.168.15.8","130.185.238.170","MQTT","88","36417","20","1883","Publish Message (id=20) [devices-16]"
"4834","83.618455461","130.185.238.170","192.168.15.8","MQTT","70","1883","10","44733","Publish Ack (id=10)"
"4836","83.653126240","130.185.238.170","192.168.15.8","MQTT","86","1883","","57899","Publish Message [devices-46]"
"4838","83.667979597","130.185.238.170","192.168.15.8","MQTT","86","1883","","36417","Publish Message [devices-16]"
"4840","83.725219544","192.168.15.8","130.185.238.170","MQTT","88","54087","17","1883","Publish Message (id=17) [devices-17]"
"4841","83.729298846","130.185.238.170","192.168.15.8","MQTT","70","1883","11","57899","Publish Ack (id=11)"
"4843","83.748031561","130.185.238.170","192.168.15.8","MQTT","70","1883","20","36417","Publish Ack (id=20)"
"4845","83.769217195","192.168.15.8","130.185.238.170","MQTT","88","39929","16","1883","Publish Message (id=16) [devices-21]"
"4846","83.772599525","192.168.15.8","130.185.238.170","MQTT","88","54119","11","1883","Publish Message (id=11) [devices-50]"
"4849","83.801123765","130.185.238.170","192.168.15.8","MQTT","86","1883","","54087","Publish Message [devices-17]"
"4852","83.848668239","130.185.238.170","192.168.15.8","MQTT","86","1883","","54119","Publish Message [devices-50]"
"4854","83.849284911","130.185.238.170","192.168.15.8","MQTT","86","1883","","39929","Publish Message [devices-21]"
"4856","83.853818677","192.168.15.8","130.185.238.170","MQTT","88","55683","18","1883","Publish Message (id=18) [devices-14]"
"4857","83.855609903","192.168.15.8","130.185.238.170","MQTT","87","45027","20","1883","Publish Message (id=20) [devices-3]"
"4858","83.855653885","192.168.15.8","130.185.238.170","MQTT","88","36773","12","1883","Publish Message (id=12) [devices-36]"
"4859","83.876882047","130.185.238.170","192.168.15.8","MQTT","70","1883","17","54087","Publish Ack (id=17)"
"4861","83.925863448","130.185.238.170","192.168.15.8","MQTT","70","1883","11","54119","Publish Ack (id=11)"
"4863","83.930539371","130.185.238.170","192.168.15.8","MQTT","70","1883","16","39929","Publish Ack (id=16)"
"4865","83.933071732","130.185.238.170","192.168.15.8","MQTT","86","1883","","55683","Publish Message [devices-14]"
"4867","83.936410058","130.185.238.170","192.168.15.8","MQTT","86","1883","","36773","Publish Message [devices-36]"
"4869","83.937903939","130.185.238.170","192.168.15.8","MQTT","85","1883","","45027","Publish Message [devices-3]"
"4876","84.008166403","130.185.238.170","192.168.15.8","MQTT","70","1883","18","55683","Publish Ack (id=18)"
"4878","84.014927895","130.185.238.170","192.168.15.8","MQTT","70","1883","12","36773","Publish Ack (id=12)"
"4880","84.020684232","130.185.238.170","192.168.15.8","MQTT","70","1883","20","45027","Publish Ack (id=20)"
"4882","84.149769197","192.168.15.8","130.185.238.170","MQTT","88","50339","17","1883","Publish Message (id=17) [devices-27]"
"4883","84.203494162","192.168.15.8","130.185.238.170","MQTT","88","58399","14","1883","Publish Message (id=14) [devices-31]"
"4884","84.227813935","130.185.238.170","192.168.15.8","MQTT","86","1883","","50339","Publish Message [devices-27]"
"4886","84.229490019","192.168.15.8","130.185.238.170","MQTT","88","57205","17","1883","Publish Message (id=17) [devices-11]"
"4887","84.284799577","130.185.238.170","192.168.15.8","MQTT","86","1883","","58399","Publish Message [devices-31]"
"4889","84.286448899","192.168.15.8","130.185.238.170","MQTT","87","47491","19","1883","Publish Message (id=19) [devices-2]"
"4890","84.303428869","130.185.238.170","192.168.15.8","MQTT","70","1883","17","50339","Publish Ack (id=17)"
"4892","84.305246537","130.185.238.170","192.168.15.8","MQTT","86","1883","","57205","Publish Message [devices-11]"
"4894","84.364681435","130.185.238.170","192.168.15.8","MQTT","70","1883","14","58399","Publish Ack (id=14)"
"4896","84.369116583","130.185.238.170","192.168.15.8","MQTT","85","1883","","47491","Publish Message [devices-2]"
"4898","84.381232333","130.185.238.170","192.168.15.8","MQTT","70","1883","17","57205","Publish Ack (id=17)"
"4900","84.449108907","130.185.238.170","192.168.15.8","MQTT","70","1883","19","47491","Publish Ack (id=19)"
"4902","84.590821452","192.168.15.8","130.185.238.170","MQTT","88","60067","12","1883","Publish Message (id=12) [devices-39]"
"4903","84.671690762","130.185.238.170","192.168.15.8","MQTT","86","1883","","60067","Publish Message [devices-39]"
"4905","84.747881239","130.185.238.170","192.168.15.8","MQTT","70","1883","12","60067","Publish Ack (id=12)"
"4909","84.938384905","192.168.15.8","130.185.238.170","MQTT","88","35613","17","1883","Publish Message (id=17) [devices-22]"
"4910","84.982530547","192.168.15.8","130.185.238.170","MQTT","88","35209","17","1883","Publish Message (id=17) [devices-19]"
"4911","84.993012008","192.168.15.8","130.185.238.170","MQTT","88","47351","13","1883","Publish Message (id=13) [devices-35]"
"4912","84.996399171","192.168.15.8","130.185.238.170","MQTT","88","33117","12","1883","Publish Message (id=12) [devices-40]"
"4913","85.009827879","192.168.15.8","130.185.238.170","MQTT","68","55683","","1883","Ping Request"
"4914","85.011198652","192.168.15.8","130.185.238.170","MQTT","87","44381","18","1883","Publish Message (id=18) [devices-4]"
"4916","85.015501140","130.185.238.170","192.168.15.8","MQTT","86","1883","","35613","Publish Message [devices-22]"
"4921","85.064605526","130.185.238.170","192.168.15.8","MQTT","86","1883","","35209","Publish Message [devices-19]"
"4924","85.070608820","130.185.238.170","192.168.15.8","MQTT","86","1883","","47351","Publish Message [devices-35]"
"4926","85.072035649","130.185.238.170","192.168.15.8","MQTT","86","1883","","33117","Publish Message [devices-40]"
"4928","85.079742012","192.168.15.8","130.185.238.170","MQTT","87","49673","22","1883","Publish Message (id=22) [devices-7]"
"4929","85.084290485","130.185.238.170","192.168.15.8","MQTT","68","1883","","55683","Ping Response"
"4933","85.088610491","130.185.238.170","192.168.15.8","MQTT","85","1883","","44381","Publish Message [devices-4]"
"4935","85.091756579","130.185.238.170","192.168.15.8","MQTT","70","1883","17","35613","Publish Ack (id=17)"
"4937","85.144475693","130.185.238.170","192.168.15.8","MQTT","70","1883","17","35209","Publish Ack (id=17)"
"4939","85.146637277","130.185.238.170","192.168.15.8","MQTT","70","1883","12","33117","Publish Ack (id=12)"
"4941","85.150316010","130.185.238.170","192.168.15.8","MQTT","70","1883","13","47351","Publish Ack (id=13)"
"4943","85.153062372","192.168.15.8","130.185.238.170","MQTT","88","58773","15","1883","Publish Message (id=15) [devices-23]"
"4944","85.156104675","130.185.238.170","192.168.15.8","MQTT","85","1883","","49673","Publish Message [devices-7]"
"4946","85.164260472","130.185.238.170","192.168.15.8","MQTT","70","1883","18","44381","Publish Ack (id=18)"
"4948","85.180518155","192.168.15.8","130.185.238.170","MQTT","88","49123","11","1883","Publish Message (id=11) [devices-42]"
"4949","85.227826224","130.185.238.170","192.168.15.8","MQTT","86","1883","","58773","Publish Message [devices-23]"
"4951","85.232166019","130.185.238.170","192.168.15.8","MQTT","70","1883","22","49673","Publish Ack (id=22)"
"4953","85.256214831","130.185.238.170","192.168.15.8","MQTT","86","1883","","49123","Publish Message [devices-42]"
"4955","85.266041568","192.168.15.8","130.185.238.170","MQTT","88","40167","10","1883","Publish Message (id=10) [devices-48]"
"4956","85.285509637","192.168.15.8","130.185.238.170","MQTT","87","35699","21","1883","Publish Message (id=21) [devices-5]"
"4957","85.303510367","130.185.238.170","192.168.15.8","MQTT","70","1883","15","58773","Publish Ack (id=15)"
"4959","85.332305921","130.185.238.170","192.168.15.8","MQTT","70","1883","11","49123","Publish Ack (id=11)"
"4961","85.344302094","130.185.238.170","192.168.15.8","MQTT","86","1883","","40167","Publish Message [devices-48]"
"4963","85.366030254","130.185.238.170","192.168.15.8","MQTT","85","1883","","35699","Publish Message [devices-5]"
"4965","85.396580425","192.168.15.8","130.185.238.170","MQTT","88","49543","15","1883","Publish Message (id=15) [devices-34]"
"4966","85.420225530","130.185.238.170","192.168.15.8","MQTT","70","1883","10","40167","Publish Ack (id=10)"
"4968","85.449850657","130.185.238.170","192.168.15.8","MQTT","70","1883","21","35699","Publish Ack (id=21)"
"4970","85.458668424","192.168.15.8","130.185.238.170","MQTT","88","41207","10","1883","Publish Message (id=10) [devices-44]"
"4971","85.470369993","130.185.238.170","192.168.15.8","MQTT","86","1883","","49543","Publish Message [devices-34]"
"4973","85.528191258","192.168.15.8","130.185.238.170","MQTT","88","46435","11","1883","Publish Message (id=11) [devices-43]"
"4974","85.535545193","130.185.238.170","192.168.15.8","MQTT","86","1883","","41207","Publish Message [devices-44]"
"4976","85.546528956","130.185.238.170","192.168.15.8","MQTT","70","1883","15","49543","Publish Ack (id=15)"
"4978","85.607998905","192.168.15.8","130.185.238.170","MQTT","88","40245","16","1883","Publish Message (id=16) [devices-13]"
"4979","85.609479730","130.185.238.170","192.168.15.8","MQTT","86","1883","","46435","Publish Message [devices-43]"
"4981","85.611426117","130.185.238.170","192.168.15.8","MQTT","70","1883","10","41207","Publish Ack (id=10)"
"4983","85.688301732","130.185.238.170","192.168.15.8","MQTT","86","1883","","40245","Publish Message [devices-13]"
"4985","85.688919169","130.185.238.170","192.168.15.8","MQTT","70","1883","11","46435","Publish Ack (id=11)"
"4987","85.703593913","192.168.15.8","130.185.238.170","MQTT","88","53703","12","1883","Publish Message (id=12) [devices-37]"
"4988","85.705898837","192.168.15.8","130.185.238.170","MQTT","68","51311","","1883","Ping Request"
"4989","85.768094316","130.185.238.170","192.168.15.8","MQTT","70","1883","16","40245","Publish Ack (id=16)"
"4991","85.783213761","130.185.238.170","192.168.15.8","MQTT","68","1883","","51311","Ping Response"
"4993","85.784611625","130.185.238.170","192.168.15.8","MQTT","86","1883","","53703","Publish Message [devices-37]"
"4996","85.864411089","130.185.238.170","192.168.15.8","MQTT","70","1883","12","53703","Publish Ack (id=12)"
"4999","85.963988506","192.168.15.8","130.185.238.170","MQTT","88","57831","14","1883","Publish Message (id=14) [devices-28]"
"5000","85.971827971","192.168.15.8","130.185.238.170","MQTT","88","58841","19","1883","Publish Message (id=19) [devices-20]"
"5001","85.971901356","192.168.15.8","130.185.238.170","MQTT","88","44733","11","1883","Publish Message (id=11) [devices-49]"
"5002","85.997375412","192.168.15.8","130.185.238.170","MQTT","88","58399","15","1883","Publish Message (id=15) [devices-31]"
"5003","85.999755939","192.168.15.8","130.185.238.170","MQTT","88","38827","15","1883","Publish Message (id=15) [devices-26]"
"5004","86.003278137","192.168.15.8","130.185.238.170","MQTT","87","39113","19","1883","Publish Message (id=19) [devices-8]"
"5005","86.043589683","130.185.238.170","192.168.15.8","MQTT","86","1883","","57831","Publish Message [devices-28]"
"5007","86.046524626","130.185.238.170","192.168.15.8","MQTT","86","1883","","44733","Publish Message [devices-49]"
"5009","86.048781111","130.185.238.170","192.168.15.8","MQTT","86","1883","","58841","Publish Message [devices-20]"
"5011","86.049212433","192.168.15.8","130.185.238.170","MQTT","87","47491","20","1883","Publish Message (id=20) [devices-2]"
"5012","86.076562695","130.185.238.170","192.168.15.8","MQTT","86","1883","","38827","Publish Message [devices-26]"
"5013","86.076563126","130.185.238.170","192.168.15.8","MQTT","86","1883","","58399","Publish Message [devices-31]"
"5016","86.084093719","130.185.238.170","192.168.15.8","MQTT","85","1883","","39113","Publish Message [devices-8]"
"5020","86.122443518","130.185.238.170","192.168.15.8","MQTT","70","1883","11","44733","Publish Ack (id=11)"
"5023","86.123027213","130.185.238.170","192.168.15.8","MQTT","70","1883","14","57831","Publish Ack (id=14)"
"5025","86.124722765","130.185.238.170","192.168.15.8","MQTT","70","1883","19","58841","Publish Ack (id=19)"
"5027","86.128967256","130.185.238.170","192.168.15.8","MQTT","85","1883","","47491","Publish Message [devices-2]"
"5031","86.152438461","130.185.238.170","192.168.15.8","MQTT","70","1883","15","38827","Publish Ack (id=15)"
"5033","86.154963171","192.168.15.8","130.185.238.170","MQTT","88","43947","21","1883","Publish Message (id=21) [devices-10]"
"5034","86.156611651","130.185.238.170","192.168.15.8","MQTT","70","1883","15","58399","Publish Ack (id=15)"
"5036","86.164197047","130.185.238.170","192.168.15.8","MQTT","70","1883","19","39113","Publish Ack (id=19)"
"5038","86.202843438","192.168.15.8","130.185.238.170","MQTT","88","51311","20","1883","Publish Message (id=20) [devices-15]"
"5039","86.211523800","130.185.238.170","192.168.15.8","MQTT","70","1883","20","47491","Publish Ack (id=20)"
"5041","86.235368917","130.185.238.170","192.168.15.8","MQTT","86","1883","","43947","Publish Message [devices-10]"
"5043","86.250139917","192.168.15.8","130.185.238.170","MQTT","88","56555","14","1883","Publish Message (id=14) [devices-24]"
"5044","86.279391558","130.185.238.170","192.168.15.8","MQTT","86","1883","","51311","Publish Message [devices-15]"
"5046","86.315242513","130.185.238.170","192.168.15.8","MQTT","70","1883","21","43947","Publish Ack (id=21)"
"5048","86.331781940","130.185.238.170","192.168.15.8","MQTT","86","1883","","56555","Publish Message [devices-24]"
"5050","86.355317035","130.185.238.170","192.168.15.8","MQTT","70","1883","20","51311","Publish Ack (id=20)"
"5052","86.357070396","192.168.15.8","130.185.238.170","MQTT","88","44171","18","1883","Publish Message (id=18) [devices-12]"
"5053","86.359442177","192.168.15.8","130.185.238.170","MQTT","88","57899","12","1883","Publish Message (id=12) [devices-46]"
"5054","86.374100076","192.168.15.8","130.185.238.170","MQTT","88","44635","11","1883","Publish Message (id=11) [devices-45]"
"5055","86.411820479","130.185.238.170","192.168.15.8","MQTT","70","1883","14","56555","Publish Ack (id=14)"
"5057","86.430985378","130.185.238.170","192.168.15.8","MQTT","86","1883","","44171","Publish Message [devices-12]"
"5059","86.437374078","130.185.238.170","192.168.15.8","MQTT","86","1883","","57899","Publish Message [devices-46]"
"5061","86.450434598","130.185.238.170","192.168.15.8","MQTT","86","1883","","44635","Publish Message [devices-45]"
"5063","86.506382182","192.168.15.8","130.185.238.170","MQTT","88","38559","11","1883","Publish Message (id=11) [devices-41]"
"5064","86.506951563","130.185.238.170","192.168.15.8","MQTT","70","1883","18","44171","Publish Ack (id=18)"
"5066","86.513175543","130.185.238.170","192.168.15.8","MQTT","70","1883","12","57899","Publish Ack (id=12)"
"5068","86.526080652","130.185.238.170","192.168.15.8","MQTT","70","1883","11","44635","Publish Ack (id=11)"
"5070","86.587518105","130.185.238.170","192.168.15.8","MQTT","86","1883","","38559","Publish Message [devices-41]"
"5072","86.606433900","192.168.15.8","130.185.238.170","MQTT","88","39929","17","1883","Publish Message (id=17) [devices-21]"
"5073","86.667451849","130.185.238.170","192.168.15.8","MQTT","70","1883","11","38559","Publish Ack (id=11)"
"5075","86.689340351","130.185.238.170","192.168.15.8","MQTT","86","1883","","39929","Publish Message [devices-21]"
"5077","86.750646437","192.168.15.8","130.185.238.170","MQTT","68","36417","","1883","Ping Request"
"5078","86.769265348","130.185.238.170","192.168.15.8","MQTT","70","1883","17","39929","Publish Ack (id=17)"
"5080","86.807518866","192.168.15.8","130.185.238.170","MQTT","87","45027","21","1883","Publish Message (id=21) [devices-3]"
"5081","86.832311341","130.185.238.170","192.168.15.8","MQTT","68","1883","","36417","Ping Response"
"5083","86.861113905","192.168.15.8","130.185.238.170","MQTT","87","49673","23","1883","Publish Message (id=23) [devices-7]"
"5084","86.865664100","192.168.15.8","130.185.238.170","MQTT","87","58781","23","1883","Publish Message (id=23) [devices-1]"
"5085","86.888962604","130.185.238.170","192.168.15.8","MQTT","85","1883","","45027","Publish Message [devices-3]"
"5087","86.936534961","130.185.238.170","192.168.15.8","MQTT","85","1883","","49673","Publish Message [devices-7]"
"5089","86.939770984","130.185.238.170","192.168.15.8","MQTT","85","1883","","58781","Publish Message [devices-1]"
"5091","86.968792431","130.185.238.170","192.168.15.8","MQTT","70","1883","21","45027","Publish Ack (id=21)"
"5093","86.973717676","192.168.15.8","130.185.238.170","MQTT","88","34621","16","1883","Publish Message (id=16) [devices-30]"
"5094","86.994264055","192.168.15.8","130.185.238.170","MQTT","88","39291","10","1883","Publish Message (id=10) [devices-47]"
"5095","87.012270226","130.185.238.170","192.168.15.8","MQTT","70","1883","23","49673","Publish Ack (id=23)"
"5097","87.015780164","130.185.238.170","192.168.15.8","MQTT","70","1883","23","58781","Publish Ack (id=23)"
"5099","87.018634262","192.168.15.8","130.185.238.170","MQTT","88","54233","17","1883","Publish Message (id=17) [devices-25]"
"5100","87.053595278","130.185.238.170","192.168.15.8","MQTT","86","1883","","34621","Publish Message [devices-30]"
"5102","87.062314898","192.168.15.8","130.185.238.170","MQTT","88","46435","12","1883","Publish Message (id=12) [devices-43]"
"5103","87.076591400","130.185.238.170","192.168.15.8","MQTT","86","1883","","39291","Publish Message [devices-47]"
"5105","87.100969227","130.185.238.170","192.168.15.8","MQTT","86","1883","","54233","Publish Message [devices-25]"
"5107","87.110619563","192.168.15.8","130.185.238.170","MQTT","88","40167","11","1883","Publish Message (id=11) [devices-48]"
"5108","87.129373100","130.185.238.170","192.168.15.8","MQTT","70","1883","16","34621","Publish Ack (id=16)"
"5110","87.140106793","192.168.15.8","130.185.238.170","MQTT","88","57205","18","1883","Publish Message (id=18) [devices-11]"
"5111","87.143639409","130.185.238.170","192.168.15.8","MQTT","86","1883","","46435","Publish Message [devices-43]"
"5113","87.155751206","130.185.238.170","192.168.15.8","MQTT","70","1883","10","39291","Publish Ack (id=10)"
"5115","87.156148392","192.168.15.8","130.185.238.170","MQTT","88","55683","19","1883","Publish Message (id=19) [devices-14]"
"5117","87.180857528","130.185.238.170","192.168.15.8","MQTT","70","1883","17","54233","Publish Ack (id=17)"
"5120","87.188311713","130.185.238.170","192.168.15.8","MQTT","86","1883","","40167","Publish Message [devices-48]"
"5124","87.217496060","130.185.238.170","192.168.15.8","MQTT","86","1883","","57205","Publish Message [devices-11]"
"5126","87.220145274","192.168.15.8","130.185.238.170","MQTT","88","48201","14","1883","Publish Message (id=14) [devices-32]"
"5127","87.225201863","130.185.238.170","192.168.15.8","MQTT","70","1883","12","46435","Publish Ack (id=12)"
"5130","87.232205985","130.185.238.170","192.168.15.8","MQTT","86","1883","","55683","Publish Message [devices-14]"
"5135","87.264086030","130.185.238.170","192.168.15.8","MQTT","70","1883","11","40167","Publish Ack (id=11)"
"5137","87.273896339","192.168.15.8","130.185.238.170","MQTT","88","54087","18","1883","Publish Message (id=18) [devices-17]"
"5138","87.293341938","130.185.238.170","192.168.15.8","MQTT","70","1883","18","57205","Publish Ack (id=18)"
"5140","87.300867360","130.185.238.170","192.168.15.8","MQTT","86","1883","","48201","Publish Message [devices-32]"
"5142","87.308215517","130.185.238.170","192.168.15.8","MQTT","70","1883","19","55683","Publish Ack (id=19)"
"5144","87.353061314","130.185.238.170","192.168.15.8","MQTT","86","1883","","54087","Publish Message [devices-17]"
"5145","87.353089674","192.168.15.8","130.185.238.170","MQTT","68","54087","","1883","Ping Request"
"5149","87.380933320","130.185.238.170","192.168.15.8","MQTT","70","1883","14","48201","Publish Ack (id=14)"
"5151","87.406780561","192.168.15.8","130.185.238.170","MQTT","88","50339","18","1883","Publish Message (id=18) [devices-27]"
"5152","87.428907790","130.185.238.170","192.168.15.8","MQTT","70","1883","18","54087","Publish Ack (id=18)"
"5154","87.480382230","192.168.15.8","130.185.238.170","MQTT","88","57831","15","1883","Publish Message (id=15) [devices-28]"
"5155","87.484581889","130.185.238.170","192.168.15.8","MQTT","86","1883","","50339","Publish Message [devices-27]"
"5157","87.494279823","192.168.15.8","130.185.238.170","MQTT","88","41207","11","1883","Publish Message (id=11) [devices-44]"
"5162","87.548905919","130.185.238.170","192.168.15.8","MQTT","68","1883","","54087","Ping Response"
"5164","87.559569832","130.185.238.170","192.168.15.8","MQTT","86","1883","","57831","Publish Message [devices-28]"
"5165","87.559570141","130.185.238.170","192.168.15.8","MQTT","70","1883","18","50339","Publish Ack (id=18)"
"5168","87.571586148","130.185.238.170","192.168.15.8","MQTT","86","1883","","41207","Publish Message [devices-44]"
"5170","87.636632206","192.168.15.8","130.185.238.170","MQTT","88","55885","13","1883","Publish Message (id=13) [devices-33]"
"5171","87.639566783","130.185.238.170","192.168.15.8","MQTT","70","1883","15","57831","Publish Ack (id=15)"
"5173","87.646280961","192.168.15.8","130.185.238.170","MQTT","88","54119","12","1883","Publish Message (id=12) [devices-50]"
"5174","87.647504248","130.185.238.170","192.168.15.8","MQTT","70","1883","11","41207","Publish Ack (id=11)"
"5178","87.715600409","130.185.238.170","192.168.15.8","MQTT","86","1883","","55885","Publish Message [devices-33]"
"5180","87.724630424","130.185.238.170","192.168.15.8","MQTT","86","1883","","54119","Publish Message [devices-50]"
"5183","87.795492912","130.185.238.170","192.168.15.8","MQTT","70","1883","13","55885","Publish Ack (id=13)"
"5185","87.800666830","130.185.238.170","192.168.15.8","MQTT","70","1883","12","54119","Publish Ack (id=12)"
"5187","87.829425019","192.168.15.8","130.185.238.170","MQTT","87","38795","22","1883","Publish Message (id=22) [devices-9]"
"5188","87.903913997","130.185.238.170","192.168.15.8","MQTT","85","1883","","38795","Publish Message [devices-9]"
"5190","87.979817193","130.185.238.170","192.168.15.8","MQTT","70","1883","22","38795","Publish Ack (id=22)"
"5192","88.125311935","192.168.15.8","130.185.238.170","MQTT","87","35631","26","1883","Publish Message (id=26) [devices-6]"
"5193","88.204202970","130.185.238.170","192.168.15.8","MQTT","85","1883","","35631","Publish Message [devices-6]"
"5200","88.283976687","130.185.238.170","192.168.15.8","MQTT","70","1883","26","35631","Publish Ack (id=26)"
"5203","88.306270932","192.168.15.8","130.185.238.170","MQTT","87","35699","22","1883","Publish Message (id=22) [devices-5]"
"5204","88.330314587","192.168.15.8","130.185.238.170","MQTT","88","44171","19","1883","Publish Message (id=19) [devices-12]"
"5205","88.370602123","192.168.15.8","130.185.238.170","MQTT","88","44157","13","1883","Publish Message (id=13) [devices-38]"
"5207","88.390065291","130.185.238.170","192.168.15.8","MQTT","85","1883","","35699","Publish Message [devices-5]"
"5209","88.407232805","130.185.238.170","192.168.15.8","MQTT","86","1883","","44171","Publish Message [devices-12]"
"5212","88.446140631","130.185.238.170","192.168.15.8","MQTT","86","1883","","44157","Publish Message [devices-38]"
"5214","88.473870801","130.185.238.170","192.168.15.8","MQTT","70","1883","22","35699","Publish Ack (id=22)"
"5216","88.483050581","130.185.238.170","192.168.15.8","MQTT","70","1883","19","44171","Publish Ack (id=19)"
"5219","88.521211072","130.185.238.170","192.168.15.8","MQTT","70","1883","13","44157","Publish Ack (id=13)"
"5221","88.544374490","192.168.15.8","130.185.238.170","MQTT","88","36773","13","1883","Publish Message (id=13) [devices-36]"
"5222","88.559249783","192.168.15.8","130.185.238.170","MQTT","88","51805","18","1883","Publish Message (id=18) [devices-29]"
"5223","88.609178027","192.168.15.8","130.185.238.170","MQTT","88","54233","18","1883","Publish Message (id=18) [devices-25]"
"5224","88.621713302","192.168.15.8","130.185.238.170","MQTT","88","55395","19","1883","Publish Message (id=19) [devices-18]"
"5225","88.623331472","130.185.238.170","192.168.15.8","MQTT","86","1883","","36773","Publish Message [devices-36]"
"5227","88.634000418","192.168.15.8","130.185.238.170","MQTT","88","38559","12","1883","Publish Message (id=12) [devices-41]"
"5228","88.637627830","130.185.238.170","192.168.15.8","MQTT","86","1883","","51805","Publish Message [devices-29]"
"5230","88.689054056","130.185.238.170","192.168.15.8","MQTT","86","1883","","54233","Publish Message [devices-25]"
"5232","88.696836097","130.185.238.170","192.168.15.8","MQTT","86","1883","","55395","Publish Message [devices-18]"
"5233","88.696868883","192.168.15.8","130.185.238.170","MQTT","68","55395","","1883","Ping Request"
"5234","88.702957855","130.185.238.170","192.168.15.8","MQTT","70","1883","13","36773","Publish Ack (id=13)"
"5236","88.704563314","192.168.15.8","130.185.238.170","MQTT","88","44635","12","1883","Publish Message (id=12) [devices-45]"
"5237","88.713657984","130.185.238.170","192.168.15.8","MQTT","70","1883","18","51805","Publish Ack (id=18)"
"5239","88.715498567","130.185.238.170","192.168.15.8","MQTT","86","1883","","38559","Publish Message [devices-41]"
"5241","88.768885177","130.185.238.170","192.168.15.8","MQTT","70","1883","18","54233","Publish Ack (id=18)"
"5243","88.772639330","130.185.238.170","192.168.15.8","MQTT","70","1883","19","55395","Publish Ack (id=19)"
"5244","88.778424889","130.185.238.170","192.168.15.8","MQTT","86","1883","","44635","Publish Message [devices-45]"
"5246","88.795429616","130.185.238.170","192.168.15.8","MQTT","70","1883","12","38559","Publish Ack (id=12)"
"5251","88.854273647","130.185.238.170","192.168.15.8","MQTT","70","1883","12","44635","Publish Ack (id=12)"
"5254","88.897021741","130.185.238.170","192.168.15.8","MQTT","68","1883","","55395","Ping Response"
"5256","88.908733940","192.168.15.8","130.185.238.170","MQTT","88","38827","16","1883","Publish Message (id=16) [devices-26]"
"5257","88.914307582","192.168.15.8","130.185.238.170","MQTT","88","40245","17","1883","Publish Message (id=17) [devices-13]"
"5258","88.984678482","130.185.238.170","192.168.15.8","MQTT","86","1883","","38827","Publish Message [devices-26]"
"5260","88.996345460","130.185.238.170","192.168.15.8","MQTT","86","1883","","40245","Publish Message [devices-13]"
"5262","88.996951726","192.168.15.8","130.185.238.170","MQTT","87","44381","19","1883","Publish Message (id=19) [devices-4]"
"5263","89.051081035","192.168.15.8","130.185.238.170","MQTT","88","36417","21","1883","Publish Message (id=21) [devices-16]"
"5264","89.060442854","130.185.238.170","192.168.15.8","MQTT","70","1883","16","38827","Publish Ack (id=16)"
"5266","89.072740134","130.185.238.170","192.168.15.8","MQTT","85","1883","","44381","Publish Message [devices-4]"
"5268","89.076186918","130.185.238.170","192.168.15.8","MQTT","70","1883","17","40245","Publish Ack (id=17)"
"5270","89.132155672","130.185.238.170","192.168.15.8","MQTT","86","1883","","36417","Publish Message [devices-16]"
"5272","89.147808453","192.168.15.8","130.185.238.170","MQTT","68","35209","","1883","Ping Request"
"5273","89.150661540","130.185.238.170","192.168.15.8","MQTT","70","1883","19","44381","Publish Ack (id=19)"
"5277","89.212120799","130.185.238.170","192.168.15.8","MQTT","70","1883","21","36417","Publish Ack (id=21)"
"5279","89.228636786","130.185.238.170","192.168.15.8","MQTT","68","1883","","35209","Ping Response"
"5281","89.242165627","192.168.15.8","130.185.238.170","MQTT","88","35613","18","1883","Publish Message (id=18) [devices-22]"
"5282","89.319878246","130.185.238.170","192.168.15.8","MQTT","86","1883","","35613","Publish Message [devices-22]"
"5288","89.359195807","192.168.15.8","130.185.238.170","MQTT","88","49543","16","1883","Publish Message (id=16) [devices-34]"
"5290","89.396065389","130.185.238.170","192.168.15.8","MQTT","70","1883","18","35613","Publish Ack (id=18)"
"5292","89.434663492","130.185.238.170","192.168.15.8","MQTT","86","1883","","49543","Publish Message [devices-34]"
"5294","89.476503525","192.168.15.8","130.185.238.170","MQTT","88","58399","16","1883","Publish Message (id=16) [devices-31]"
"5295","89.501158983","192.168.15.8","130.185.238.170","MQTT","88","47351","14","1883","Publish Message (id=14) [devices-35]"
"5296","89.510512321","130.185.238.170","192.168.15.8","MQTT","70","1883","16","49543","Publish Ack (id=16)"
"5298","89.522817939","192.168.15.8","130.185.238.170","MQTT","88","44733","12","1883","Publish Message (id=12) [devices-49]"
