"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"21364","150.286226734","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"21366","150.315701958","192.168.15.8","130.185.238.170","MQTT","87","59039","43","1883","Publish Message (id=43) [devices-4]"
"21367","150.366032306","130.185.238.170","192.168.15.8","MQTT","70","1883","45","59595","Publish Ack (id=45)"
"21369","150.391853139","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"21371","150.467622541","130.185.238.170","192.168.15.8","MQTT","70","1883","43","59039","Publish Ack (id=43)"
"21384","152.020682853","192.168.15.8","130.185.238.170","MQTT","87","32823","44","1883","Publish Message (id=44) [devices-3]"
"21385","152.101098075","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"21387","152.181039346","130.185.238.170","192.168.15.8","MQTT","70","1883","44","32823","Publish Ack (id=44)"
"21402","153.488519983","192.168.15.8","130.185.238.170","MQTT","87","44115","39","1883","Publish Message (id=39) [devices-5]"
"21403","153.566594361","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"21405","153.646354526","130.185.238.170","192.168.15.8","MQTT","70","1883","39","44115","Publish Ack (id=39)"
"21415","154.051303790","192.168.15.8","130.185.238.170","MQTT","87","39995","47","1883","Publish Message (id=47) [devices-2]"
"21416","154.127908197","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"21419","154.203778802","130.185.238.170","192.168.15.8","MQTT","70","1883","47","39995","Publish Ack (id=47)"
"21428","155.446503910","192.168.15.8","130.185.238.170","MQTT","87","59595","46","1883","Publish Message (id=46) [devices-1]"
"21429","155.474398780","192.168.15.8","130.185.238.170","MQTT","87","44115","40","1883","Publish Message (id=40) [devices-5]"
"21433","155.526110620","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"21436","155.554649523","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"21438","155.605929426","130.185.238.170","192.168.15.8","MQTT","70","1883","46","59595","Publish Ack (id=46)"
"21440","155.634424361","130.185.238.170","192.168.15.8","MQTT","70","1883","40","44115","Publish Ack (id=40)"
"21442","155.642289116","192.168.15.8","130.185.238.170","MQTT","87","59039","44","1883","Publish Message (id=44) [devices-4]"
"21443","155.719602028","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"21445","155.795476225","130.185.238.170","192.168.15.8","MQTT","70","1883","44","59039","Publish Ack (id=44)"
"21455","157.312919467","192.168.15.8","130.185.238.170","MQTT","87","32823","45","1883","Publish Message (id=45) [devices-3]"
"21456","157.393083247","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"21458","157.472973712","130.185.238.170","192.168.15.8","MQTT","70","1883","45","32823","Publish Ack (id=45)"
"23597","159.435296426","192.168.15.8","130.185.238.170","MQTT","87","59595","47","1883","Publish Message (id=47) [devices-1]"
"23598","159.513971145","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"23600","159.593874939","130.185.238.170","192.168.15.8","MQTT","70","1883","47","59595","Publish Ack (id=47)"
"23607","160.141308348","192.168.15.8","130.185.238.170","MQTT","87","39995","48","1883","Publish Message (id=48) [devices-2]"
"23612","160.215905457","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"23614","160.291787753","130.185.238.170","192.168.15.8","MQTT","70","1883","48","39995","Publish Ack (id=48)"
"23616","160.718078779","192.168.15.8","130.185.238.170","MQTT","87","44115","41","1883","Publish Message (id=41) [devices-5]"
"23617","160.798468903","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"23619","160.878339488","130.185.238.170","192.168.15.8","MQTT","70","1883","41","44115","Publish Ack (id=41)"
"24138","161.477906675","192.168.15.8","130.185.238.170","MQTT","87","59039","45","1883","Publish Message (id=45) [devices-4]"
"24139","161.558195599","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"24141","161.635486959","130.185.238.170","192.168.15.8","MQTT","70","1883","45","59039","Publish Ack (id=45)"
"24153","162.818674225","192.168.15.8","130.185.238.170","MQTT","87","32823","46","1883","Publish Message (id=46) [devices-3]"
"24154","162.901105346","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"24156","162.981008201","130.185.238.170","192.168.15.8","MQTT","70","1883","46","32823","Publish Ack (id=46)"
"24168","164.219568876","192.168.15.8","130.185.238.170","MQTT","87","59595","48","1883","Publish Message (id=48) [devices-1]"
"24173","164.298095027","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"24175","164.377949811","130.185.238.170","192.168.15.8","MQTT","70","1883","48","59595","Publish Ack (id=48)"
"24189","165.404324503","192.168.15.8","130.185.238.170","MQTT","87","39995","49","1883","Publish Message (id=49) [devices-2]"
"24190","165.479943826","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"24192","165.555843958","130.185.238.170","192.168.15.8","MQTT","70","1883","49","39995","Publish Ack (id=49)"
"24194","165.795488557","192.168.15.8","130.185.238.170","MQTT","87","44115","42","1883","Publish Message (id=42) [devices-5]"
"24195","165.874489593","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"24197","165.954329261","130.185.238.170","192.168.15.8","MQTT","70","1883","42","44115","Publish Ack (id=42)"
"24208","166.429848701","192.168.15.8","130.185.238.170","MQTT","87","59039","46","1883","Publish Message (id=46) [devices-4]"
"24209","166.507664122","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"24211","166.583306351","130.185.238.170","192.168.15.8","MQTT","70","1883","46","59039","Publish Ack (id=46)"
"24218","167.799741230","192.168.15.8","130.185.238.170","MQTT","87","44115","43","1883","Publish Message (id=43) [devices-5]"
"24219","167.878345317","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"24221","167.958409797","130.185.238.170","192.168.15.8","MQTT","70","1883","43","44115","Publish Ack (id=43)"
"24223","168.293515271","192.168.15.8","130.185.238.170","MQTT","87","32823","47","1883","Publish Message (id=47) [devices-3]"
"24234","168.373160515","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"24257","168.452933925","130.185.238.170","192.168.15.8","MQTT","70","1883","47","32823","Publish Ack (id=47)"
"24264","168.533908104","192.168.15.8","130.185.238.170","MQTT","87","59039","47","1883","Publish Message (id=47) [devices-4]"
"24266","168.608800576","192.168.15.8","130.185.238.170","MQTT","87","39995","50","1883","Publish Message (id=50) [devices-2]"
"24267","168.611618853","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"24269","168.683902843","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"24271","168.687202569","130.185.238.170","192.168.15.8","MQTT","70","1883","47","59039","Publish Ack (id=47)"
"24273","168.759864147","130.185.238.170","192.168.15.8","MQTT","70","1883","50","39995","Publish Ack (id=50)"
"24277","169.832090966","192.168.15.8","130.185.238.170","MQTT","87","39995","51","1883","Publish Message (id=51) [devices-2]"
"24278","169.908053086","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"24280","169.945540468","192.168.15.8","130.185.238.170","MQTT","87","59595","49","1883","Publish Message (id=49) [devices-1]"
"24281","169.983834875","130.185.238.170","192.168.15.8","MQTT","70","1883","51","39995","Publish Ack (id=51)"
"24283","170.026100482","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"24285","170.105899375","130.185.238.170","192.168.15.8","MQTT","70","1883","49","59595","Publish Ack (id=49)"
"24287","170.855983410","192.168.15.8","130.185.238.170","MQTT","87","32823","48","1883","Publish Message (id=48) [devices-3]"
"24288","170.937024526","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"24290","171.016931336","130.185.238.170","192.168.15.8","MQTT","70","1883","48","32823","Publish Ack (id=48)"
"24292","171.024859395","192.168.15.8","130.185.238.170","MQTT","87","44115","44","1883","Publish Message (id=44) [devices-5]"
"24293","171.102418912","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"24295","171.145467285","192.168.15.8","130.185.238.170","MQTT","87","59595","50","1883","Publish Message (id=50) [devices-1]"
"24296","171.182355608","130.185.238.170","192.168.15.8","MQTT","70","1883","44","44115","Publish Ack (id=44)"
"24298","171.222104104","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"24300","171.301973222","130.185.238.170","192.168.15.8","MQTT","70","1883","50","59595","Publish Ack (id=50)"
"26298","173.128163119","192.168.15.8","130.185.238.170","MQTT","87","59039","48","1883","Publish Message (id=48) [devices-4]"
"26299","173.203709021","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"26301","173.279483364","130.185.238.170","192.168.15.8","MQTT","70","1883","48","59039","Publish Ack (id=48)"
"26303","173.344490545","192.168.15.8","130.185.238.170","MQTT","87","59595","51","1883","Publish Message (id=51) [devices-1]"
"26304","173.422022820","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"26306","173.501964305","130.185.238.170","192.168.15.8","MQTT","70","1883","51","59595","Publish Ack (id=51)"
"26323","175.154626286","192.168.15.8","130.185.238.170","MQTT","87","44115","45","1883","Publish Message (id=45) [devices-5]"
"26324","175.234455677","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"26326","175.314368252","130.185.238.170","192.168.15.8","MQTT","70","1883","45","44115","Publish Ack (id=45)"
"26328","175.357714952","192.168.15.8","130.185.238.170","MQTT","87","39995","52","1883","Publish Message (id=52) [devices-2]"
"26329","175.380212923","192.168.15.8","130.185.238.170","MQTT","87","59595","52","1883","Publish Message (id=52) [devices-1]"
"26330","175.435969372","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"26332","175.457927529","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"26334","175.511817914","130.185.238.170","192.168.15.8","MQTT","70","1883","52","39995","Publish Ack (id=52)"
"26336","175.537926157","130.185.238.170","192.168.15.8","MQTT","70","1883","52","59595","Publish Ack (id=52)"
"26343","176.535228832","192.168.15.8","130.185.238.170","MQTT","87","32823","49","1883","Publish Message (id=49) [devices-3]"
"26346","176.617123016","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"26348","176.696983810","130.185.238.170","192.168.15.8","MQTT","70","1883","49","32823","Publish Ack (id=49)"
"26357","177.818851854","192.168.15.8","130.185.238.170","MQTT","87","59039","49","1883","Publish Message (id=49) [devices-4]"
"26359","177.895677583","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"26372","177.971455381","130.185.238.170","192.168.15.8","MQTT","70","1883","49","59039","Publish Ack (id=49)"
"26383","178.394895813","192.168.15.8","130.185.238.170","MQTT","87","44115","46","1883","Publish Message (id=46) [devices-5]"
"26384","178.474515384","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"26386","178.554226013","130.185.238.170","192.168.15.8","MQTT","70","1883","46","44115","Publish Ack (id=46)"
"26846","179.470477630","192.168.15.8","130.185.238.170","MQTT","87","59595","53","1883","Publish Message (id=53) [devices-1]"
"26858","179.550081005","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"26860","179.629946026","130.185.238.170","192.168.15.8","MQTT","70","1883","53","59595","Publish Ack (id=53)"
"26862","179.691883898","192.168.15.8","130.185.238.170","MQTT","87","32823","50","1883","Publish Message (id=50) [devices-3]"
"26863","179.772680664","192.168.15.8","130.185.238.170","MQTT","87","39995","53","1883","Publish Message (id=53) [devices-2]"
"26864","179.773081642","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"26866","179.847969461","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"26868","179.852844067","130.185.238.170","192.168.15.8","MQTT","70","1883","50","32823","Publish Ack (id=50)"
"26870","179.923791319","130.185.238.170","192.168.15.8","MQTT","70","1883","53","39995","Publish Ack (id=53)"
"26884","181.541865474","192.168.15.8","130.185.238.170","MQTT","87","39995","54","1883","Publish Message (id=54) [devices-2]"
"26895","181.620494195","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"26897","181.695834932","130.185.238.170","192.168.15.8","MQTT","70","1883","54","39995","Publish Ack (id=54)"
"26948","183.633369968","192.168.15.8","130.185.238.170","MQTT","68","59595","","1883","Ping Request"
"26949","183.710245573","130.185.238.170","192.168.15.8","MQTT","68","1883","","59595","Ping Response"
"26951","183.868682482","192.168.15.8","130.185.238.170","MQTT","87","59039","50","1883","Publish Message (id=50) [devices-4]"
"26952","183.943546388","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"26955","184.019555206","130.185.238.170","192.168.15.8","MQTT","70","1883","50","59039","Publish Ack (id=50)"
"26961","184.091422553","192.168.15.8","130.185.238.170","MQTT","87","32823","51","1883","Publish Message (id=51) [devices-3]"
"26962","184.172987629","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"26964","184.252968782","130.185.238.170","192.168.15.8","MQTT","70","1883","51","32823","Publish Ack (id=51)"
"26966","184.491324393","192.168.15.8","130.185.238.170","MQTT","87","44115","47","1883","Publish Message (id=47) [devices-5]"
"26967","184.495862910","192.168.15.8","130.185.238.170","MQTT","87","59595","54","1883","Publish Message (id=54) [devices-1]"
"26968","184.570484087","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"26970","184.574032875","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"26972","184.650340511","130.185.238.170","192.168.15.8","MQTT","70","1883","47","44115","Publish Ack (id=47)"
"26974","184.653885066","130.185.238.170","192.168.15.8","MQTT","70","1883","54","59595","Publish Ack (id=54)"
"26981","185.244545658","192.168.15.8","130.185.238.170","MQTT","87","39995","55","1883","Publish Message (id=55) [devices-2]"
"26982","185.320042049","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"26983","185.320075236","192.168.15.8","130.185.238.170","MQTT","68","39995","","1883","Ping Request"
"26984","185.395949468","130.185.238.170","192.168.15.8","MQTT","70","1883","55","39995","Publish Ack (id=55)"
"26986","185.511856088","130.185.238.170","192.168.15.8","MQTT","68","1883","","39995","Ping Response"
"26989","186.255169678","192.168.15.8","130.185.238.170","MQTT","68","32823","","1883","Ping Request"
"26990","186.365027008","130.185.238.170","192.168.15.8","MQTT","68","1883","","32823","Ping Response"
"26993","186.786249211","192.168.15.8","130.185.238.170","MQTT","87","59039","51","1883","Publish Message (id=51) [devices-4]"
"26994","186.838678439","192.168.15.8","130.185.238.170","MQTT","87","32823","52","1883","Publish Message (id=52) [devices-3]"
"26995","186.863527601","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"26997","186.863921963","192.168.15.8","130.185.238.170","MQTT","68","59039","","1883","Ping Request"
"26998","186.921150396","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"27000","186.939574644","130.185.238.170","192.168.15.8","MQTT","70","1883","51","59039","Publish Ack (id=51)"
"27003","187.001140410","130.185.238.170","192.168.15.8","MQTT","70","1883","52","32823","Publish Ack (id=52)"
"27005","187.055533606","130.185.238.170","192.168.15.8","MQTT","68","1883","","59039","Ping Response"
"27028","187.652894891","192.168.15.8","130.185.238.170","MQTT","68","44115","","1883","Ping Request"
"27029","187.730708388","130.185.238.170","192.168.15.8","MQTT","68","1883","","44115","Ping Response"
"27042","189.170666216","192.168.15.8","130.185.238.170","MQTT","87","59039","52","1883","Publish Message (id=52) [devices-4]"
"27044","189.247528281","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"27050","189.323490927","130.185.238.170","192.168.15.8","MQTT","70","1883","52","59039","Publish Ack (id=52)"
"27053","189.661341097","192.168.15.8","130.185.238.170","MQTT","87","32823","53","1883","Publish Message (id=53) [devices-3]"
"27054","189.741057923","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"27056","189.821017038","130.185.238.170","192.168.15.8","MQTT","70","1883","53","32823","Publish Ack (id=53)"
"27063","190.495898263","192.168.15.8","130.185.238.170","MQTT","87","44115","48","1883","Publish Message (id=48) [devices-5]"
"27064","190.510447564","192.168.15.8","130.185.238.170","MQTT","87","59595","55","1883","Publish Message (id=55) [devices-1]"
"27065","190.574548799","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"27067","190.590076825","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"27069","190.654388423","130.185.238.170","192.168.15.8","MQTT","70","1883","48","44115","Publish Ack (id=48)"
"27071","190.669929462","130.185.238.170","192.168.15.8","MQTT","70","1883","55","59595","Publish Ack (id=55)"
"27073","191.321443532","192.168.15.8","130.185.238.170","MQTT","87","39995","56","1883","Publish Message (id=56) [devices-2]"
"27074","191.399962234","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"27079","191.465791162","192.168.15.8","130.185.238.170","MQTT","87","32823","54","1883","Publish Message (id=54) [devices-3]"
"27082","191.475837328","130.185.238.170","192.168.15.8","MQTT","70","1883","56","39995","Publish Ack (id=56)"
"27091","191.549140934","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"27105","191.628920535","130.185.238.170","192.168.15.8","MQTT","70","1883","54","32823","Publish Ack (id=54)"
"27148","193.159949115","192.168.15.8","130.185.238.170","MQTT","87","59595","56","1883","Publish Message (id=56) [devices-1]"
"27149","193.238272171","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"27151","193.318001816","130.185.238.170","192.168.15.8","MQTT","70","1883","56","59595","Publish Ack (id=56)"
"27153","193.565253903","192.168.15.8","130.185.238.170","MQTT","87","44115","49","1883","Publish Message (id=49) [devices-5]"
"27154","193.642491383","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"27161","193.722415071","130.185.238.170","192.168.15.8","MQTT","70","1883","49","44115","Publish Ack (id=49)"
"27163","193.826608478","192.168.15.8","130.185.238.170","MQTT","87","59039","53","1883","Publish Message (id=53) [devices-4]"
"27165","193.903363779","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"27167","193.979339743","130.185.238.170","192.168.15.8","MQTT","70","1883","53","59039","Publish Ack (id=53)"
"27176","195.528295946","192.168.15.8","130.185.238.170","MQTT","87","39995","57","1883","Publish Message (id=57) [devices-2]"
"27177","195.604024933","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"27179","195.680020139","130.185.238.170","192.168.15.8","MQTT","70","1883","57","39995","Publish Ack (id=57)"
"27183","196.304733884","192.168.15.8","130.185.238.170","MQTT","87","32823","55","1883","Publish Message (id=55) [devices-3]"
"27189","196.385158223","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"27191","196.464948543","130.185.238.170","192.168.15.8","MQTT","70","1883","55","32823","Publish Ack (id=55)"
"27193","196.526867705","192.168.15.8","130.185.238.170","MQTT","87","44115","50","1883","Publish Message (id=50) [devices-5]"
"27194","196.605555891","192.168.15.8","130.185.238.170","MQTT","87","59595","57","1883","Publish Message (id=57) [devices-1]"
"27195","196.606160848","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"27197","196.686112812","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"27199","196.686113239","130.185.238.170","192.168.15.8","MQTT","70","1883","50","44115","Publish Ack (id=50)"
"27201","196.766002571","130.185.238.170","192.168.15.8","MQTT","70","1883","57","59595","Publish Ack (id=57)"
"27210","197.733495933","192.168.15.8","130.185.238.170","MQTT","87","39995","58","1883","Publish Message (id=58) [devices-2]"
"27211","197.808018140","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"27213","197.883904777","130.185.238.170","192.168.15.8","MQTT","70","1883","58","39995","Publish Ack (id=58)"
"27245","199.660966999","192.168.15.8","130.185.238.170","MQTT","87","59039","54","1883","Publish Message (id=54) [devices-4]"
"27247","199.735660270","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"27249","199.811553556","130.185.238.170","192.168.15.8","MQTT","70","1883","54","59039","Publish Ack (id=54)"
"29009","200.591329690","192.168.15.8","130.185.238.170","MQTT","87","44115","51","1883","Publish Message (id=51) [devices-5]"
"29015","200.670611630","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"29017","200.750402533","130.185.238.170","192.168.15.8","MQTT","70","1883","51","44115","Publish Ack (id=51)"
"29019","200.840164437","192.168.15.8","130.185.238.170","MQTT","87","32823","56","1883","Publish Message (id=56) [devices-3]"
"29020","200.921189907","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"29022","201.000929449","130.185.238.170","192.168.15.8","MQTT","70","1883","56","32823","Publish Ack (id=56)"
"29028","201.498220810","192.168.15.8","130.185.238.170","MQTT","87","59595","58","1883","Publish Message (id=58) [devices-1]"
"29029","201.578031404","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"29031","201.658009325","130.185.238.170","192.168.15.8","MQTT","70","1883","58","59595","Publish Ack (id=58)"
"29039","202.125253371","192.168.15.8","130.185.238.170","MQTT","87","44115","52","1883","Publish Message (id=52) [devices-5]"
"29040","202.202549132","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"29042","202.282374109","130.185.238.170","192.168.15.8","MQTT","70","1883","52","44115","Publish Ack (id=52)"
"29049","202.938795858","192.168.15.8","130.185.238.170","MQTT","87","59595","59","1883","Publish Message (id=59) [devices-1]"
"29050","203.007851595","192.168.15.8","130.185.238.170","MQTT","87","32823","57","1883","Publish Message (id=57) [devices-3]"
"29051","203.021822936","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"29053","203.089045204","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"29055","203.101986620","130.185.238.170","192.168.15.8","MQTT","70","1883","59","59595","Publish Ack (id=59)"
"29057","203.161957837","192.168.15.8","130.185.238.170","MQTT","87","59039","55","1883","Publish Message (id=55) [devices-4]"
"29060","203.169072301","130.185.238.170","192.168.15.8","MQTT","70","1883","57","32823","Publish Ack (id=57)"
"29064","203.239624739","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"29066","203.315561175","130.185.238.170","192.168.15.8","MQTT","70","1883","55","59039","Publish Ack (id=55)"
"29068","203.621908365","192.168.15.8","130.185.238.170","MQTT","87","39995","59","1883","Publish Message (id=59) [devices-2]"
"29069","203.699851175","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"29071","203.775904798","130.185.238.170","192.168.15.8","MQTT","70","1883","59","39995","Publish Ack (id=59)"
"29086","204.951085148","192.168.15.8","130.185.238.170","MQTT","87","44115","53","1883","Publish Message (id=53) [devices-5]"
"29087","205.030537729","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"29089","205.110407020","130.185.238.170","192.168.15.8","MQTT","70","1883","53","44115","Publish Ack (id=53)"
"29093","205.252858432","192.168.15.8","130.185.238.170","MQTT","87","59039","56","1883","Publish Message (id=56) [devices-4]"
"29094","205.327623707","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"29096","205.403499530","130.185.238.170","192.168.15.8","MQTT","70","1883","56","59039","Publish Ack (id=56)"
"29098","205.756791248","192.168.15.8","130.185.238.170","MQTT","87","59595","60","1883","Publish Message (id=60) [devices-1]"
"29099","205.834853420","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"29101","205.913969430","130.185.238.170","192.168.15.8","MQTT","70","1883","60","59595","Publish Ack (id=60)"
"29108","206.970701676","192.168.15.8","130.185.238.170","MQTT","87","59595","61","1883","Publish Message (id=61) [devices-1]"
"29109","207.050096226","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"29111","207.129984220","130.185.238.170","192.168.15.8","MQTT","70","1883","61","59595","Publish Ack (id=61)"
"29117","207.623858069","192.168.15.8","130.185.238.170","MQTT","87","32823","58","1883","Publish Message (id=58) [devices-3]"
"29118","207.705186154","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"29120","207.785001763","130.185.238.170","192.168.15.8","MQTT","70","1883","58","32823","Publish Ack (id=58)"
"29134","208.100375020","192.168.15.8","130.185.238.170","MQTT","87","44115","54","1883","Publish Message (id=54) [devices-5]"
"29135","208.178502699","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"29137","208.258337972","130.185.238.170","192.168.15.8","MQTT","70","1883","54","44115","Publish Ack (id=54)"
"29139","208.519239332","192.168.15.8","130.185.238.170","MQTT","87","39995","60","1883","Publish Message (id=60) [devices-2]"
"29140","208.596029785","130.185.238.170","192.168.15.8","MQTT","85","1883","","39995","Publish Message [devices-2]"
"29147","208.671898395","130.185.238.170","192.168.15.8","MQTT","70","1883","60","39995","Publish Ack (id=60)"
"29153","209.621953836","192.168.15.8","130.185.238.170","MQTT","87","59595","62","1883","Publish Message (id=62) [devices-1]"
"29156","209.701772134","130.185.238.170","192.168.15.8","MQTT","85","1883","","59595","Publish Message [devices-1]"
"29161","209.782019790","130.185.238.170","192.168.15.8","MQTT","70","1883","62","59595","Publish Ack (id=62)"
"29653","211.001657929","192.168.15.8","130.185.238.170","MQTT","87","59039","57","1883","Publish Message (id=57) [devices-4]"
"29654","211.073203966","192.168.15.8","130.185.238.170","MQTT","87","32823","59","1883","Publish Message (id=59) [devices-3]"
"29655","211.080446210","130.185.238.170","192.168.15.8","MQTT","85","1883","","59039","Publish Message [devices-4]"
"29658","211.153672430","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"29660","211.155576419","130.185.238.170","192.168.15.8","MQTT","70","1883","57","59039","Publish Ack (id=57)"
"29662","211.236941296","130.185.238.170","192.168.15.8","MQTT","70","1883","59","32823","Publish Ack (id=59)"
"29681","213.051458357","192.168.15.8","130.185.238.170","MQTT","87","32823","60","1883","Publish Message (id=60) [devices-3]"
"29682","213.056889634","192.168.15.8","130.185.238.170","MQTT","87","44115","55","1883","Publish Message (id=55) [devices-5]"
"29683","213.134325061","130.185.238.170","192.168.15.8","MQTT","85","1883","","44115","Publish Message [devices-5]"
"29685","213.134325371","130.185.238.170","192.168.15.8","MQTT","85","1883","","32823","Publish Message [devices-3]"
"29687","213.214435695","130.185.238.170","192.168.15.8","MQTT","70","1883","55","44115","Publish Ack (id=55)"
"29689","213.216950065","130.185.238.170","192.168.15.8","MQTT","70","1883","60","32823","Publish Ack (id=60)"
"29698","214.357164776","192.168.15.8","130.185.238.170","MQTT","87","59039","58","1883","Publish Message (id=58) [devices-4]"
