"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"11137","215.417538940","130.185.238.170","192.168.15.8","MQTT","70","1883","34","51321","Publish Ack (id=34)"
"11140","215.423401672","130.185.238.170","192.168.15.8","MQTT","337","1883","","41435","Publish Message [devices-42]"
"11144","215.450353178","192.168.15.8","130.185.238.170","MQTT","339","37607","32","1883","Publish Message (id=32) [devices-32]"
"11145","215.456140588","130.185.238.170","192.168.15.8","MQTT","336","1883","","44879","Publish Message [devices-1]"
"11147","215.483006840","130.185.238.170","192.168.15.8","MQTT","337","1883","","52949","Publish Message [devices-46]"
"11149","215.490878813","130.185.238.170","192.168.15.8","MQTT","70","1883","29","44577","Publish Ack (id=29)"
"11151","215.499326194","130.185.238.170","192.168.15.8","MQTT","70","1883","31","41435","Publish Ack (id=31)"
"11153","215.504040293","192.168.15.8","130.185.238.170","MQTT","339","58693","32","1883","Publish Message (id=32) [devices-35]"
"11154","215.527044732","130.185.238.170","192.168.15.8","MQTT","337","1883","","37607","Publish Message [devices-32]"
"11156","215.535870310","130.185.238.170","192.168.15.8","MQTT","70","1883","42","44879","Publish Ack (id=42)"
"11158","215.560017950","130.185.238.170","192.168.15.8","MQTT","70","1883","30","52949","Publish Ack (id=30)"
"11160","215.577353776","130.185.238.170","192.168.15.8","MQTT","337","1883","","58693","Publish Message [devices-35]"
"11162","215.602934664","130.185.238.170","192.168.15.8","MQTT","70","1883","32","37607","Publish Ack (id=32)"
"11164","215.653253156","130.185.238.170","192.168.15.8","MQTT","70","1883","32","58693","Publish Ack (id=32)"
"11166","215.658280763","192.168.15.8","130.185.238.170","MQTT","338","44119","44","1883","Publish Message (id=44) [devices-2]"
"11167","215.661780626","192.168.15.8","130.185.238.170","MQTT","339","37039","29","1883","Publish Message (id=29) [devices-27]"
"11168","215.714479346","192.168.15.8","130.185.238.170","MQTT","339","37951","28","1883","Publish Message (id=28) [devices-38]"
"11169","215.737914487","130.185.238.170","192.168.15.8","MQTT","336","1883","","44119","Publish Message [devices-2]"
"11171","215.738972023","130.185.238.170","192.168.15.8","MQTT","337","1883","","37039","Publish Message [devices-27]"
"11173","215.793182716","130.185.238.170","192.168.15.8","MQTT","337","1883","","37951","Publish Message [devices-38]"
"11175","215.814946850","130.185.238.170","192.168.15.8","MQTT","70","1883","29","37039","Publish Ack (id=29)"
"11177","215.820620056","130.185.238.170","192.168.15.8","MQTT","70","1883","44","44119","Publish Ack (id=44)"
"11179","215.826472756","192.168.15.8","130.185.238.170","MQTT","339","39881","37","1883","Publish Message (id=37) [devices-26]"
"11180","215.835087444","192.168.15.8","130.185.238.170","MQTT","339","57359","35","1883","Publish Message (id=35) [devices-20]"
"11181","215.858856912","192.168.15.8","130.185.238.170","MQTT","339","52387","39","1883","Publish Message (id=39) [devices-16]"
"11182","215.872894998","130.185.238.170","192.168.15.8","MQTT","70","1883","28","37951","Publish Ack (id=28)"
"11184","215.908029556","130.185.238.170","192.168.15.8","MQTT","337","1883","","39881","Publish Message [devices-26]"
"11186","215.910759634","130.185.238.170","192.168.15.8","MQTT","337","1883","","57359","Publish Message [devices-20]"
"11188","215.936531877","130.185.238.170","192.168.15.8","MQTT","337","1883","","52387","Publish Message [devices-16]"
"11190","215.986932530","130.185.238.170","192.168.15.8","MQTT","70","1883","35","57359","Publish Ack (id=35)"
"11192","215.987803849","130.185.238.170","192.168.15.8","MQTT","70","1883","37","39881","Publish Ack (id=37)"
"11194","216.012203551","130.185.238.170","192.168.15.8","MQTT","70","1883","39","52387","Publish Ack (id=39)"
"11196","216.031993639","192.168.15.8","130.185.238.170","MQTT","339","51361","28","1883","Publish Message (id=28) [devices-50]"
"11197","216.077768251","192.168.15.8","130.185.238.170","MQTT","68","34323","","1883","Ping Request"
"11198","216.110661810","130.185.238.170","192.168.15.8","MQTT","337","1883","","51361","Publish Message [devices-50]"
"11200","216.143522740","192.168.15.8","130.185.238.170","MQTT","339","44033","44","1883","Publish Message (id=44) [devices-12]"
"11201","216.156478430","130.185.238.170","192.168.15.8","MQTT","68","1883","","34323","Ping Response"
"11203","216.179925761","192.168.15.8","130.185.238.170","MQTT","339","57881","26","1883","Publish Message (id=26) [devices-44]"
"11204","216.180007832","192.168.15.8","130.185.238.170","MQTT","338","39375","37","1883","Publish Message (id=37) [devices-8]"
"11205","216.190489019","130.185.238.170","192.168.15.8","MQTT","70","1883","28","51361","Publish Ack (id=28)"
"11207","216.224089128","130.185.238.170","192.168.15.8","MQTT","337","1883","","44033","Publish Message [devices-12]"
"11209","216.256305138","130.185.238.170","192.168.15.8","MQTT","336","1883","","39375","Publish Message [devices-8]"
"11211","216.259994249","130.185.238.170","192.168.15.8","MQTT","337","1883","","57881","Publish Message [devices-44]"
"11213","216.299007453","192.168.15.8","130.185.238.170","MQTT","339","45315","28","1883","Publish Message (id=28) [devices-48]"
"11214","216.303822951","130.185.238.170","192.168.15.8","MQTT","70","1883","44","44033","Publish Ack (id=44)"
"11216","216.323835070","192.168.15.8","130.185.238.170","MQTT","338","53609","37","1883","Publish Message (id=37) [devices-6]"
"11217","216.332126075","130.185.238.170","192.168.15.8","MQTT","70","1883","37","39375","Publish Ack (id=37)"
"11219","216.339972647","130.185.238.170","192.168.15.8","MQTT","70","1883","26","57881","Publish Ack (id=26)"
"11221","216.351872380","192.168.15.8","130.185.238.170","MQTT","339","44695","35","1883","Publish Message (id=35) [devices-24]"
"11222","216.375094195","130.185.238.170","192.168.15.8","MQTT","337","1883","","45315","Publish Message [devices-48]"
"11225","216.402276773","192.168.15.8","130.185.238.170","MQTT","339","60721","28","1883","Publish Message (id=28) [devices-34]"
"11226","216.402877946","130.185.238.170","192.168.15.8","MQTT","336","1883","","53609","Publish Message [devices-6]"
"11228","216.429924691","130.185.238.170","192.168.15.8","MQTT","337","1883","","44695","Publish Message [devices-24]"
"11230","216.450996377","130.185.238.170","192.168.15.8","MQTT","70","1883","28","45315","Publish Ack (id=28)"
"11234","216.482430312","130.185.238.170","192.168.15.8","MQTT","337","1883","","60721","Publish Message [devices-34]"
"11236","216.483047877","130.185.238.170","192.168.15.8","MQTT","70","1883","37","53609","Publish Ack (id=37)"
"11241","216.509796129","130.185.238.170","192.168.15.8","MQTT","70","1883","35","44695","Publish Ack (id=35)"
"11243","216.562550665","130.185.238.170","192.168.15.8","MQTT","70","1883","28","60721","Publish Ack (id=28)"
"11245","216.592474245","192.168.15.8","130.185.238.170","MQTT","339","42831","30","1883","Publish Message (id=30) [devices-37]"
"11246","216.675129713","130.185.238.170","192.168.15.8","MQTT","337","1883","","42831","Publish Message [devices-37]"
"11248","216.755127587","130.185.238.170","192.168.15.8","MQTT","70","1883","30","42831","Publish Ack (id=30)"
"11250","216.810740610","192.168.15.8","130.185.238.170","MQTT","339","38713","36","1883","Publish Message (id=36) [devices-17]"
"11251","216.891982255","130.185.238.170","192.168.15.8","MQTT","337","1883","","38713","Publish Message [devices-17]"
"11253","216.894909784","192.168.15.8","130.185.238.170","MQTT","339","38743","31","1883","Publish Message (id=31) [devices-41]"
"11254","216.973915690","130.185.238.170","192.168.15.8","MQTT","337","1883","","38743","Publish Message [devices-41]"
"11255","216.973916029","130.185.238.170","192.168.15.8","MQTT","70","1883","36","38713","Publish Ack (id=36)"
"11258","217.011195006","192.168.15.8","130.185.238.170","MQTT","68","48811","","1883","Ping Request"
"11259","217.051341852","130.185.238.170","192.168.15.8","MQTT","70","1883","31","38743","Publish Ack (id=31)"
"11261","217.088789224","130.185.238.170","192.168.15.8","MQTT","68","1883","","48811","Ping Response"
"11262","217.088804683","192.168.15.8","130.185.238.170","MQTT","339","48811","35","1883","Publish Message (id=35) [devices-22]"
"11263","217.107303232","192.168.15.8","130.185.238.170","MQTT","339","53011","30","1883","Publish Message (id=30) [devices-49]"
"11264","217.164797702","130.185.238.170","192.168.15.8","MQTT","337","1883","","48811","Publish Message [devices-22]"
"11265","217.181067869","130.185.238.170","192.168.15.8","MQTT","337","1883","","53011","Publish Message [devices-49]"
"11267","217.200166377","192.168.15.8","130.185.238.170","MQTT","339","39881","38","1883","Publish Message (id=38) [devices-26]"
"11268","217.201482740","192.168.15.8","130.185.238.170","MQTT","339","40151","36","1883","Publish Message (id=36) [devices-10]"
"11270","217.208863242","192.168.15.8","130.185.238.170","MQTT","339","35607","31","1883","Publish Message (id=31) [devices-31]"
"11271","217.256945071","130.185.238.170","192.168.15.8","MQTT","70","1883","30","53011","Publish Ack (id=30)"
"11273","217.279288159","130.185.238.170","192.168.15.8","MQTT","337","1883","","40151","Publish Message [devices-10]"
"11275","217.279865133","130.185.238.170","192.168.15.8","MQTT","337","1883","","39881","Publish Message [devices-26]"
"11277","217.284634967","130.185.238.170","192.168.15.8","MQTT","70","1883","35","48811","Publish Ack (id=35)"
"11279","217.286975866","130.185.238.170","192.168.15.8","MQTT","337","1883","","35607","Publish Message [devices-31]"
"11281","217.338016785","192.168.15.8","130.185.238.170","MQTT","338","44119","45","1883","Publish Message (id=45) [devices-2]"
"11282","217.356613969","130.185.238.170","192.168.15.8","MQTT","70","1883","36","40151","Publish Ack (id=36)"
"11284","217.359839818","130.185.238.170","192.168.15.8","MQTT","70","1883","38","39881","Publish Ack (id=38)"
"11286","217.362880006","130.185.238.170","192.168.15.8","MQTT","70","1883","31","35607","Publish Ack (id=31)"
"11288","217.382731646","192.168.15.8","130.185.238.170","MQTT","339","42671","33","1883","Publish Message (id=33) [devices-39]"
"11290","217.421736406","130.185.238.170","192.168.15.8","MQTT","336","1883","","44119","Publish Message [devices-2]"
"11292","217.448521667","192.168.15.8","130.185.238.170","MQTT","339","51321","35","1883","Publish Message (id=35) [devices-29]"
"11293","217.463553000","130.185.238.170","192.168.15.8","MQTT","337","1883","","42671","Publish Message [devices-39]"
"11295","217.489722584","192.168.15.8","130.185.238.170","MQTT","339","51405","35","1883","Publish Message (id=35) [devices-23]"
"11296","217.501703836","130.185.238.170","192.168.15.8","MQTT","70","1883","45","44119","Publish Ack (id=45)"
"11298","217.525203538","130.185.238.170","192.168.15.8","MQTT","337","1883","","51321","Publish Message [devices-29]"
"11302","217.543576144","130.185.238.170","192.168.15.8","MQTT","70","1883","33","42671","Publish Ack (id=33)"
"11306","217.570410266","130.185.238.170","192.168.15.8","MQTT","337","1883","","51405","Publish Message [devices-23]"
"11309","217.594077247","192.168.15.8","130.185.238.170","MQTT","338","60319","38","1883","Publish Message (id=38) [devices-7]"
"11310","217.605107809","130.185.238.170","192.168.15.8","MQTT","70","1883","35","51321","Publish Ack (id=35)"
"11312","217.648327245","192.168.15.8","130.185.238.170","MQTT","339","44773","36","1883","Publish Message (id=36) [devices-11]"
"11313","217.650272388","130.185.238.170","192.168.15.8","MQTT","70","1883","35","51405","Publish Ack (id=35)"
"11315","217.673278707","130.185.238.170","192.168.15.8","MQTT","336","1883","","60319","Publish Message [devices-7]"
"11317","217.695144232","192.168.15.8","130.185.238.170","MQTT","339","34223","32","1883","Publish Message (id=32) [devices-36]"
"11318","217.726851064","130.185.238.170","192.168.15.8","MQTT","337","1883","","44773","Publish Message [devices-11]"
"11320","217.753151124","130.185.238.170","192.168.15.8","MQTT","70","1883","38","60319","Publish Ack (id=38)"
"11322","217.768011703","130.185.238.170","192.168.15.8","MQTT","337","1883","","34223","Publish Message [devices-36]"
"11324","217.806548882","130.185.238.170","192.168.15.8","MQTT","70","1883","36","44773","Publish Ack (id=36)"
"11326","217.839845001","130.185.238.170","192.168.15.8","MQTT","70","1883","32","34223","Publish Ack (id=32)"
"11328","217.893767097","192.168.15.8","130.185.238.170","MQTT","339","46699","37","1883","Publish Message (id=37) [devices-18]"
"11330","217.972189257","130.185.238.170","192.168.15.8","MQTT","337","1883","","46699","Publish Message [devices-18]"
"11332","217.977284595","192.168.15.8","130.185.238.170","MQTT","339","43433","28","1883","Publish Message (id=28) [devices-43]"
"11333","218.018452475","192.168.15.8","130.185.238.170","MQTT","339","34323","35","1883","Publish Message (id=35) [devices-21]"
"11334","218.022079460","192.168.15.8","130.185.238.170","MQTT","339","44695","36","1883","Publish Message (id=36) [devices-24]"
"11336","218.043574358","192.168.15.8","130.185.238.170","MQTT","339","45315","29","1883","Publish Message (id=29) [devices-48]"
"11337","218.048169569","130.185.238.170","192.168.15.8","MQTT","70","1883","37","46699","Publish Ack (id=37)"
"11339","218.060931312","130.185.238.170","192.168.15.8","MQTT","337","1883","","43433","Publish Message [devices-43]"
"11341","218.096629721","130.185.238.170","192.168.15.8","MQTT","337","1883","","34323","Publish Message [devices-21]"
"11344","218.101913439","130.185.238.170","192.168.15.8","MQTT","337","1883","","44695","Publish Message [devices-24]"
"11346","218.121010832","130.185.238.170","192.168.15.8","MQTT","337","1883","","45315","Publish Message [devices-48]"
"11348","218.143034919","130.185.238.170","192.168.15.8","MQTT","70","1883","28","43433","Publish Ack (id=28)"
"11350","218.155063781","192.168.15.8","130.185.238.170","MQTT","339","57359","36","1883","Publish Message (id=36) [devices-20]"
"11351","218.176572997","130.185.238.170","192.168.15.8","MQTT","70","1883","35","34323","Publish Ack (id=35)"
"11353","218.181681718","130.185.238.170","192.168.15.8","MQTT","70","1883","36","44695","Publish Ack (id=36)"
"11356","218.198964274","130.185.238.170","192.168.15.8","MQTT","70","1883","29","45315","Publish Ack (id=29)"
"11358","218.230970750","130.185.238.170","192.168.15.8","MQTT","337","1883","","57359","Publish Message [devices-20]"
"11360","218.252872112","192.168.15.8","130.185.238.170","MQTT","339","37039","30","1883","Publish Message (id=30) [devices-27]"
"11361","218.306889376","130.185.238.170","192.168.15.8","MQTT","70","1883","36","57359","Publish Ack (id=36)"
"11363","218.329078599","192.168.15.8","130.185.238.170","MQTT","339","48487","38","1883","Publish Message (id=38) [devices-14]"
"11364","218.331030946","130.185.238.170","192.168.15.8","MQTT","337","1883","","37039","Publish Message [devices-27]"
"11366","218.337860829","192.168.15.8","130.185.238.170","MQTT","338","53281","39","1883","Publish Message (id=39) [devices-3]"
"11367","218.363743302","192.168.15.8","130.185.238.170","MQTT","339","36107","31","1883","Publish Message (id=31) [devices-33]"
"11370","218.406915543","130.185.238.170","192.168.15.8","MQTT","70","1883","30","37039","Publish Ack (id=30)"
"11372","218.410837267","130.185.238.170","192.168.15.8","MQTT","337","1883","","48487","Publish Message [devices-14]"
"11374","218.413257737","130.185.238.170","192.168.15.8","MQTT","336","1883","","53281","Publish Message [devices-3]"
"11376","218.440009661","130.185.238.170","192.168.15.8","MQTT","337","1883","","36107","Publish Message [devices-33]"
"11378","218.470034213","192.168.15.8","130.185.238.170","MQTT","338","49711","35","1883","Publish Message (id=35) [devices-9]"
"11379","218.477477081","192.168.15.8","130.185.238.170","MQTT","339","57881","27","1883","Publish Message (id=27) [devices-44]"
"11380","218.489200695","130.185.238.170","192.168.15.8","MQTT","70","1883","39","53281","Publish Ack (id=39)"
"11382","218.490945128","130.185.238.170","192.168.15.8","MQTT","70","1883","38","48487","Publish Ack (id=38)"
"11384","218.510626134","192.168.15.8","130.185.238.170","MQTT","338","47601","39","1883","Publish Message (id=39) [devices-4]"
"11385","218.515595004","130.185.238.170","192.168.15.8","MQTT","70","1883","31","36107","Publish Ack (id=31)"
"11387","218.546536343","130.185.238.170","192.168.15.8","MQTT","336","1883","","49711","Publish Message [devices-9]"
"11389","218.560163181","130.185.238.170","192.168.15.8","MQTT","337","1883","","57881","Publish Message [devices-44]"
"11391","218.590983693","130.185.238.170","192.168.15.8","MQTT","336","1883","","47601","Publish Message [devices-4]"
"11395","218.622666331","130.185.238.170","192.168.15.8","MQTT","70","1883","35","49711","Publish Ack (id=35)"
"11398","218.640036862","130.185.238.170","192.168.15.8","MQTT","70","1883","27","57881","Publish Ack (id=27)"
"11401","218.650841339","192.168.15.8","130.185.238.170","MQTT","68","51405","","1883","Ping Request"
"11403","218.670782237","130.185.238.170","192.168.15.8","MQTT","70","1883","39","47601","Publish Ack (id=39)"
"11405","218.721679046","192.168.15.8","130.185.238.170","MQTT","339","49467","27","1883","Publish Message (id=27) [devices-47]"
"11406","218.730314326","130.185.238.170","192.168.15.8","MQTT","68","1883","","51405","Ping Response"
"11408","218.754297397","192.168.15.8","130.185.238.170","MQTT","339","37607","33","1883","Publish Message (id=33) [devices-32]"
"11409","218.761078915","192.168.15.8","130.185.238.170","MQTT","339","39881","39","1883","Publish Message (id=39) [devices-26]"
"11410","218.799540990","130.185.238.170","192.168.15.8","MQTT","337","1883","","49467","Publish Message [devices-47]"
"11412","218.814696172","192.168.15.8","130.185.238.170","MQTT","339","57757","36","1883","Publish Message (id=36) [devices-25]"
"11413","218.831035990","130.185.238.170","192.168.15.8","MQTT","337","1883","","37607","Publish Message [devices-32]"
"11415","218.843805220","130.185.238.170","192.168.15.8","MQTT","337","1883","","39881","Publish Message [devices-26]"
"11417","218.875379244","130.185.238.170","192.168.15.8","MQTT","70","1883","27","49467","Publish Ack (id=27)"
"11419","218.894615044","192.168.15.8","130.185.238.170","MQTT","339","40151","37","1883","Publish Message (id=37) [devices-10]"
"11420","218.895368054","130.185.238.170","192.168.15.8","MQTT","337","1883","","57757","Publish Message [devices-25]"
"11422","218.896940904","192.168.15.8","130.185.238.170","MQTT","339","57187","37","1883","Publish Message (id=37) [devices-19]"
"11423","218.906683804","130.185.238.170","192.168.15.8","MQTT","70","1883","33","37607","Publish Ack (id=33)"
"11426","218.923929334","130.185.238.170","192.168.15.8","MQTT","70","1883","39","39881","Publish Ack (id=39)"
"11428","218.932824430","192.168.15.8","130.185.238.170","MQTT","339","44033","45","1883","Publish Message (id=45) [devices-12]"
"11429","218.971211136","130.185.238.170","192.168.15.8","MQTT","337","1883","","40151","Publish Message [devices-10]"
"11431","218.975410045","130.185.238.170","192.168.15.8","MQTT","337","1883","","57187","Publish Message [devices-19]"
"11432","218.975410468","130.185.238.170","192.168.15.8","MQTT","70","1883","36","57757","Publish Ack (id=36)"
"11435","219.015980932","130.185.238.170","192.168.15.8","MQTT","337","1883","","44033","Publish Message [devices-12]"
"11437","219.047012285","130.185.238.170","192.168.15.8","MQTT","70","1883","37","40151","Publish Ack (id=37)"
"11439","219.051618755","130.185.238.170","192.168.15.8","MQTT","70","1883","37","57187","Publish Ack (id=37)"
"11443","219.095870129","130.185.238.170","192.168.15.8","MQTT","70","1883","45","44033","Publish Ack (id=45)"
"11445","219.101714109","192.168.15.8","130.185.238.170","MQTT","339","48811","36","1883","Publish Message (id=36) [devices-22]"
"11446","219.129343037","192.168.15.8","130.185.238.170","MQTT","339","44577","30","1883","Publish Message (id=30) [devices-40]"
"11447","219.137972942","192.168.15.8","130.185.238.170","MQTT","339","52387","40","1883","Publish Message (id=40) [devices-16]"
"11448","219.180831630","130.185.238.170","192.168.15.8","MQTT","337","1883","","48811","Publish Message [devices-22]"
"11450","219.182522230","192.168.15.8","130.185.238.170","MQTT","68","44695","","1883","Ping Request"
"11451","219.200487127","192.168.15.8","130.185.238.170","MQTT","339","55525","26","1883","Publish Message (id=26) [devices-45]"
"11452","219.207175480","130.185.238.170","192.168.15.8","MQTT","337","1883","","44577","Publish Message [devices-40]"
"11454","219.216491579","130.185.238.170","192.168.15.8","MQTT","337","1883","","52387","Publish Message [devices-16]"
"11456","219.246488526","192.168.15.8","130.185.238.170","MQTT","339","33979","37","1883","Publish Message (id=37) [devices-13]"
"11457","219.260683464","130.185.238.170","192.168.15.8","MQTT","70","1883","36","48811","Publish Ack (id=36)"
"11459","219.261296877","130.185.238.170","192.168.15.8","MQTT","68","1883","","44695","Ping Response"
"11461","219.280177843","130.185.238.170","192.168.15.8","MQTT","337","1883","","55525","Publish Message [devices-45]"
"11463","219.283037839","130.185.238.170","192.168.15.8","MQTT","70","1883","30","44577","Publish Ack (id=30)"
"11465","219.292269534","130.185.238.170","192.168.15.8","MQTT","70","1883","40","52387","Publish Ack (id=40)"
"11467","219.323554092","130.185.238.170","192.168.15.8","MQTT","337","1883","","33979","Publish Message [devices-13]"
"11469","219.356101929","130.185.238.170","192.168.15.8","MQTT","70","1883","26","55525","Publish Ack (id=26)"
"11472","219.399447729","130.185.238.170","192.168.15.8","MQTT","70","1883","37","33979","Publish Ack (id=37)"
"11474","219.467662135","192.168.15.8","130.185.238.170","MQTT","339","52949","31","1883","Publish Message (id=31) [devices-46]"
"11475","219.542981076","130.185.238.170","192.168.15.8","MQTT","337","1883","","52949","Publish Message [devices-46]"
"11477","219.606590857","192.168.15.8","130.185.238.170","MQTT","339","58693","33","1883","Publish Message (id=33) [devices-35]"
"11478","219.618942451","130.185.238.170","192.168.15.8","MQTT","70","1883","31","52949","Publish Ack (id=31)"
"11480","219.681597694","130.185.238.170","192.168.15.8","MQTT","337","1883","","58693","Publish Message [devices-35]"
"11484","219.757314215","130.185.238.170","192.168.15.8","MQTT","70","1883","33","58693","Publish Ack (id=33)"
"11491","219.833591246","192.168.15.8","130.185.238.170","MQTT","339","43199","40","1883","Publish Message (id=40) [devices-28]"
"11492","219.912035075","130.185.238.170","192.168.15.8","MQTT","337","1883","","43199","Publish Message [devices-28]"
"11494","219.976313515","192.168.15.8","130.185.238.170","MQTT","68","57757","","1883","Ping Request"
"11495","219.987758160","130.185.238.170","192.168.15.8","MQTT","70","1883","40","43199","Publish Ack (id=40)"
"11497","220.032766363","192.168.15.8","130.185.238.170","MQTT","339","55363","35","1883","Publish Message (id=35) [devices-15]"
"11498","220.055903676","130.185.238.170","192.168.15.8","MQTT","68","1883","","57757","Ping Response"
"11500","220.060771441","192.168.15.8","130.185.238.170","MQTT","339","41435","32","1883","Publish Message (id=32) [devices-42]"
"11501","220.066406740","192.168.15.8","130.185.238.170","MQTT","339","57881","28","1883","Publish Message (id=28) [devices-44]"
"11502","220.111366980","130.185.238.170","192.168.15.8","MQTT","337","1883","","55363","Publish Message [devices-15]"
"11504","220.135231847","192.168.15.8","130.185.238.170","MQTT","339","57359","37","1883","Publish Message (id=37) [devices-20]"
"11505","220.139481816","130.185.238.170","192.168.15.8","MQTT","337","1883","","41435","Publish Message [devices-42]"
"11507","220.142332984","192.168.15.8","130.185.238.170","MQTT","339","45315","30","1883","Publish Message (id=30) [devices-48]"
"11508","220.147918197","130.185.238.170","192.168.15.8","MQTT","337","1883","","57881","Publish Message [devices-44]"
"11510","220.187119808","130.185.238.170","192.168.15.8","MQTT","70","1883","35","55363","Publish Ack (id=35)"
"11512","220.209433226","192.168.15.8","130.185.238.170","MQTT","338","39667","41","1883","Publish Message (id=41) [devices-5]"
"11513","220.211054358","130.185.238.170","192.168.15.8","MQTT","337","1883","","57359","Publish Message [devices-20]"
"11515","220.215196555","130.185.238.170","192.168.15.8","MQTT","70","1883","32","41435","Publish Ack (id=32)"
"11517","220.218814928","130.185.238.170","192.168.15.8","MQTT","337","1883","","45315","Publish Message [devices-48]"
"11519","220.227785339","130.185.238.170","192.168.15.8","MQTT","70","1883","28","57881","Publish Ack (id=28)"
"11521","220.248711075","192.168.15.8","130.185.238.170","MQTT","339","39881","40","1883","Publish Message (id=40) [devices-26]"
"11522","220.286935430","130.185.238.170","192.168.15.8","MQTT","70","1883","37","57359","Publish Ack (id=37)"
"11524","220.287275919","130.185.238.170","192.168.15.8","MQTT","336","1883","","39667","Publish Message [devices-5]"
"11526","220.294689967","130.185.238.170","192.168.15.8","MQTT","70","1883","30","45315","Publish Ack (id=30)"
"11528","220.332150848","130.185.238.170","192.168.15.8","MQTT","337","1883","","39881","Publish Message [devices-26]"
"11530","220.363379030","130.185.238.170","192.168.15.8","MQTT","70","1883","41","39667","Publish Ack (id=41)"
"11532","220.411919132","130.185.238.170","192.168.15.8","MQTT","70","1883","40","39881","Publish Ack (id=40)"
"11534","220.415761753","192.168.15.8","130.185.238.170","MQTT","338","47601","40","1883","Publish Message (id=40) [devices-4]"
"11535","220.443398351","192.168.15.8","130.185.238.170","MQTT","339","53011","31","1883","Publish Message (id=31) [devices-49]"
"11536","220.489704176","192.168.15.8","130.185.238.170","MQTT","339","47845","38","1883","Publish Message (id=38) [devices-30]"
"11537","220.494916619","130.185.238.170","192.168.15.8","MQTT","336","1883","","47601","Publish Message [devices-4]"
"11539","220.517138425","130.185.238.170","192.168.15.8","MQTT","337","1883","","53011","Publish Message [devices-49]"
"11541","220.561626089","192.168.15.8","130.185.238.170","MQTT","339","55525","27","1883","Publish Message (id=27) [devices-45]"
"11542","220.571672039","130.185.238.170","192.168.15.8","MQTT","337","1883","","47845","Publish Message [devices-30]"
"11544","220.574546045","130.185.238.170","192.168.15.8","MQTT","70","1883","40","47601","Publish Ack (id=40)"
"11546","220.592754858","130.185.238.170","192.168.15.8","MQTT","70","1883","31","53011","Publish Ack (id=31)"
"11548","220.599682257","192.168.15.8","130.185.238.170","MQTT","339","49467","28","1883","Publish Message (id=28) [devices-47]"
"11549","220.640419500","130.185.238.170","192.168.15.8","MQTT","337","1883","","55525","Publish Message [devices-45]"
"11551","220.651559463","130.185.238.170","192.168.15.8","MQTT","70","1883","38","47845","Publish Ack (id=38)"
"11553","220.675452881","130.185.238.170","192.168.15.8","MQTT","337","1883","","49467","Publish Message [devices-47]"
"11555","220.683305533","192.168.15.8","130.185.238.170","MQTT","339","33979","38","1883","Publish Message (id=38) [devices-13]"
"11556","220.716429860","130.185.238.170","192.168.15.8","MQTT","70","1883","27","55525","Publish Ack (id=27)"
"11558","220.751386263","130.185.238.170","192.168.15.8","MQTT","70","1883","28","49467","Publish Ack (id=28)"
"11560","220.759456528","130.185.238.170","192.168.15.8","MQTT","337","1883","","33979","Publish Message [devices-13]"
"11562","220.835409016","130.185.238.170","192.168.15.8","MQTT","70","1883","38","33979","Publish Ack (id=38)"
"11564","220.882111570","192.168.15.8","130.185.238.170","MQTT","339","51361","29","1883","Publish Message (id=29) [devices-50]"
"11565","220.962537045","130.185.238.170","192.168.15.8","MQTT","337","1883","","51361","Publish Message [devices-50]"
"11567","221.011099879","192.168.15.8","130.185.238.170","MQTT","339","51405","36","1883","Publish Message (id=36) [devices-23]"
"11568","221.042342061","130.185.238.170","192.168.15.8","MQTT","70","1883","29","51361","Publish Ack (id=29)"
"11570","221.042699950","192.168.15.8","130.185.238.170","MQTT","338","44879","43","1883","Publish Message (id=43) [devices-1]"
"11571","221.047319669","192.168.15.8","130.185.238.170","MQTT","338","39375","38","1883","Publish Message (id=38) [devices-8]"
"11572","221.090371579","130.185.238.170","192.168.15.8","MQTT","337","1883","","51405","Publish Message [devices-23]"
"11574","221.124089853","130.185.238.170","192.168.15.8","MQTT","336","1883","","44879","Publish Message [devices-1]"
"11575","221.124090163","130.185.238.170","192.168.15.8","MQTT","336","1883","","39375","Publish Message [devices-8]"
"11578","221.170334069","130.185.238.170","192.168.15.8","MQTT","70","1883","36","51405","Publish Ack (id=36)"
"11580","221.200057490","130.185.238.170","192.168.15.8","MQTT","70","1883","38","39375","Publish Ack (id=38)"
"11582","221.203913821","130.185.238.170","192.168.15.8","MQTT","70","1883","43","44879","Publish Ack (id=43)"
"11584","221.210908064","192.168.15.8","130.185.238.170","MQTT","339","42831","31","1883","Publish Message (id=31) [devices-37]"
"11585","221.220662927","192.168.15.8","130.185.238.170","MQTT","339","38743","32","1883","Publish Message (id=32) [devices-41]"
"11586","221.284119585","192.168.15.8","130.185.238.170","MQTT","339","51321","36","1883","Publish Message (id=36) [devices-29]"
"11587","221.291159845","130.185.238.170","192.168.15.8","MQTT","337","1883","","42831","Publish Message [devices-37]"
"11589","221.299392270","130.185.238.170","192.168.15.8","MQTT","337","1883","","38743","Publish Message [devices-41]"
"11591","221.361296955","130.185.238.170","192.168.15.8","MQTT","337","1883","","51321","Publish Message [devices-29]"
"11593","221.370804851","130.185.238.170","192.168.15.8","MQTT","70","1883","31","42831","Publish Ack (id=31)"
