"No.","Time","Source","Destination","Protocol","Length","Source Port","Message Identifier","Destination Port","Info"
"2577","311.902877768","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"2579","311.918711007","45.179.91.66","192.168.15.6","MQTT","70","1883","80","52269","Publish Ack (id=80)"
"2601","315.083890828","192.168.15.6","45.179.91.66","MQTT","338","52269","81","1883","Publish Message (id=81) [devices-1]"
"2602","315.101397161","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"2604","315.117260164","45.179.91.66","192.168.15.6","MQTT","70","1883","81","52269","Publish Ack (id=81)"
"2612","316.994288800","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"2613","317.009379038","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"2648","320.340151449","192.168.15.6","45.179.91.66","MQTT","338","52269","82","1883","Publish Message (id=82) [devices-1]"
"2649","320.357464219","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"2651","320.373297787","45.179.91.66","192.168.15.6","MQTT","70","1883","82","52269","Publish Ack (id=82)"
"2676","323.615273982","192.168.15.6","45.179.91.66","MQTT","338","52269","83","1883","Publish Message (id=83) [devices-1]"
"2677","323.629432444","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"2679","323.645221526","45.179.91.66","192.168.15.6","MQTT","70","1883","83","52269","Publish Ack (id=83)"
"2737","329.113266566","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","[TCP ACKed unseen segment] , Publish Message [devices-1]"
"2740","329.129212125","45.179.91.66","192.168.15.6","MQTT","70","1883","84","52269","[TCP ACKed unseen segment] , Publish Ack (id=84)"
"2741","329.145316728","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","[TCP ACKed unseen segment] , Ping Response"
"2969","334.951385589","192.168.15.6","45.179.91.66","MQTT","338","52269","85","1883","[TCP Previous segment not captured] , Publish Message (id=85) [devices-1]"
"2970","334.965464910","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","[TCP ACKed unseen segment] , Publish Message [devices-1]"
"2972","334.981151353","45.179.91.66","192.168.15.6","MQTT","70","1883","85","52269","Publish Ack (id=85)"
"3009","340.618985744","192.168.15.6","45.179.91.66","MQTT","338","52269","86","1883","Publish Message (id=86) [devices-1]"
"3010","340.633432244","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3012","340.649257345","45.179.91.66","192.168.15.6","MQTT","70","1883","86","52269","Publish Ack (id=86)"
"3043","346.573851179","192.168.15.6","45.179.91.66","MQTT","338","52269","87","1883","Publish Message (id=87) [devices-1]"
"3044","346.589391326","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3046","346.605186894","45.179.91.66","192.168.15.6","MQTT","70","1883","87","52269","Publish Ack (id=87)"
"3073","350.299264645","192.168.15.6","45.179.91.66","MQTT","338","52269","88","1883","Publish Message (id=88) [devices-1]"
"3074","350.313469648","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3076","350.329413933","45.179.91.66","192.168.15.6","MQTT","70","1883","88","52269","Publish Ack (id=88)"
"3089","354.600026651","192.168.15.6","45.179.91.66","MQTT","338","52269","89","1883","Publish Message (id=89) [devices-1]"
"3090","354.617864928","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3092","354.633524284","45.179.91.66","192.168.15.6","MQTT","70","1883","89","52269","Publish Ack (id=89)"
"3099","355.676926279","192.168.15.6","45.179.91.66","MQTT","338","52269","90","1883","Publish Message (id=90) [devices-1]"
"3100","355.693445475","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3102","355.709410644","45.179.91.66","192.168.15.6","MQTT","70","1883","90","52269","Publish Ack (id=90)"
"3157","359.655647815","192.168.15.6","45.179.91.66","MQTT","338","52269","91","1883","Publish Message (id=91) [devices-1]"
"3158","359.673351213","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3160","359.689200881","45.179.91.66","192.168.15.6","MQTT","70","1883","91","52269","Publish Ack (id=91)"
"3203","365.333797170","192.168.15.6","45.179.91.66","MQTT","338","52269","92","1883","Publish Message (id=92) [devices-1]"
"3204","365.349355446","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3206","365.365225023","45.179.91.66","192.168.15.6","MQTT","70","1883","92","52269","Publish Ack (id=92)"
"3243","368.496819640","192.168.15.6","45.179.91.66","MQTT","338","52269","93","1883","Publish Message (id=93) [devices-1]"
"3244","368.513443746","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3246","368.529245797","45.179.91.66","192.168.15.6","MQTT","70","1883","93","52269","Publish Ack (id=93)"
"3271","372.849531275","192.168.15.6","45.179.91.66","MQTT","338","52269","94","1883","Publish Message (id=94) [devices-1]"
"3272","372.864982475","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3274","372.880896755","45.179.91.66","192.168.15.6","MQTT","70","1883","94","52269","Publish Ack (id=94)"
"3286","374.818213496","192.168.15.6","45.179.91.66","MQTT","338","52269","95","1883","Publish Message (id=95) [devices-1]"
"3287","374.833429149","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3289","374.849263392","45.179.91.66","192.168.15.6","MQTT","70","1883","95","52269","Publish Ack (id=95)"
"3297","375.922918209","192.168.15.6","45.179.91.66","MQTT","338","52269","96","1883","Publish Message (id=96) [devices-1]"
"3298","375.937797151","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3300","375.953146622","45.179.91.66","192.168.15.6","MQTT","70","1883","96","52269","Publish Ack (id=96)"
"3302","376.998373212","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"3303","377.013697073","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"3310","378.262607289","192.168.15.6","45.179.91.66","MQTT","338","52269","97","1883","Publish Message (id=97) [devices-1]"
"3311","378.276999519","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3313","378.292874055","45.179.91.66","192.168.15.6","MQTT","70","1883","97","52269","Publish Ack (id=97)"
"3332","382.076024851","192.168.15.6","45.179.91.66","MQTT","338","52269","98","1883","Publish Message (id=98) [devices-1]"
"3333","382.093218750","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3335","382.109035063","45.179.91.66","192.168.15.6","MQTT","70","1883","98","52269","Publish Ack (id=98)"
"3368","387.289260903","192.168.15.6","45.179.91.66","MQTT","338","52269","99","1883","Publish Message (id=99) [devices-1]"
"3369","387.305019448","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3371","387.320914653","45.179.91.66","192.168.15.6","MQTT","70","1883","99","52269","Publish Ack (id=99)"
"3419","389.323178718","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"3420","389.341261488","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"3424","390.126112270","192.168.15.6","45.179.91.66","MQTT","338","52269","100","1883","Publish Message (id=100) [devices-1]"
"3425","390.141083074","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3427","390.156884003","45.179.91.66","192.168.15.6","MQTT","70","1883","100","52269","Publish Ack (id=100)"
"3449","394.863113543","192.168.15.6","45.179.91.66","MQTT","338","52269","101","1883","Publish Message (id=101) [devices-1]"
"3450","394.877380150","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3452","394.892964007","45.179.91.66","192.168.15.6","MQTT","70","1883","101","52269","Publish Ack (id=101)"
"3481","399.711798486","192.168.15.6","45.179.91.66","MQTT","338","52269","102","1883","Publish Message (id=102) [devices-1]"
"3482","399.729051771","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3484","399.744895444","45.179.91.66","192.168.15.6","MQTT","70","1883","102","52269","Publish Ack (id=102)"
"3509","405.206158930","192.168.15.6","45.179.91.66","MQTT","338","52269","103","1883","Publish Message (id=103) [devices-1]"
"3510","405.221100519","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3512","405.236938457","45.179.91.66","192.168.15.6","MQTT","70","1883","103","52269","Publish Ack (id=103)"
"3541","410.295691907","192.168.15.6","45.179.91.66","MQTT","338","52269","104","1883","Publish Message (id=104) [devices-1]"
"3542","410.313303278","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3544","410.328893532","45.179.91.66","192.168.15.6","MQTT","70","1883","104","52269","Publish Ack (id=104)"
"3563","414.338755451","192.168.15.6","45.179.91.66","MQTT","338","52269","105","1883","Publish Message (id=105) [devices-1]"
"3564","414.353147824","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3566","414.368891933","45.179.91.66","192.168.15.6","MQTT","70","1883","105","52269","Publish Ack (id=105)"
"3600","417.789781517","192.168.15.6","45.179.91.66","MQTT","338","52269","106","1883","Publish Message (id=106) [devices-1]"
"3601","417.805073625","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3603","417.820875174","45.179.91.66","192.168.15.6","MQTT","70","1883","106","52269","Publish Ack (id=106)"
"3623","420.396017890","192.168.15.6","45.179.91.66","MQTT","338","52269","107","1883","Publish Message (id=107) [devices-1]"
"3624","420.413072776","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3626","420.428968518","45.179.91.66","192.168.15.6","MQTT","70","1883","107","52269","Publish Ack (id=107)"
"3637","422.146392573","192.168.15.6","45.179.91.66","MQTT","338","52269","108","1883","Publish Message (id=108) [devices-1]"
"3638","422.161097594","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3640","422.176964868","45.179.91.66","192.168.15.6","MQTT","70","1883","108","52269","Publish Ack (id=108)"
"3701","427.886168243","192.168.15.6","45.179.91.66","MQTT","338","52269","109","1883","Publish Message (id=109) [devices-1]"
"3702","427.901016975","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3704","427.916954679","45.179.91.66","192.168.15.6","MQTT","70","1883","109","52269","Publish Ack (id=109)"
"3739","433.667255692","192.168.15.6","45.179.91.66","MQTT","338","52269","110","1883","Publish Message (id=110) [devices-1]"
"3740","433.685045652","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3742","433.700929680","45.179.91.66","192.168.15.6","MQTT","70","1883","110","52269","Publish Ack (id=110)"
"3754","435.156829465","192.168.15.6","45.179.91.66","MQTT","338","52269","111","1883","Publish Message (id=111) [devices-1]"
"3755","435.173107805","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3757","435.188967039","45.179.91.66","192.168.15.6","MQTT","70","1883","111","52269","Publish Ack (id=111)"
"3765","436.999554112","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"3768","437.017316347","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"3787","440.172125629","192.168.15.6","45.179.91.66","MQTT","338","52269","112","1883","Publish Message (id=112) [devices-1]"
"3788","440.189051975","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3790","440.204978529","45.179.91.66","192.168.15.6","MQTT","70","1883","112","52269","Publish Ack (id=112)"
"3823","445.393550325","192.168.15.6","45.179.91.66","MQTT","338","52269","113","1883","Publish Message (id=113) [devices-1]"
"3824","445.409067427","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3826","445.424911362","45.179.91.66","192.168.15.6","MQTT","70","1883","113","52269","Publish Ack (id=113)"
"3893","449.428985937","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"3894","449.445835263","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"3898","450.212024789","192.168.15.6","45.179.91.66","MQTT","338","52269","114","1883","Publish Message (id=114) [devices-1]"
"3899","450.230008460","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3901","450.245210588","45.179.91.66","192.168.15.6","MQTT","70","1883","114","52269","Publish Ack (id=114)"
"3917","453.874186974","192.168.15.6","45.179.91.66","MQTT","338","52269","115","1883","Publish Message (id=115) [devices-1]"
"3918","453.889324705","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3920","453.905228990","45.179.91.66","192.168.15.6","MQTT","70","1883","115","52269","Publish Ack (id=115)"
"3933","456.407761494","192.168.15.6","45.179.91.66","MQTT","338","52269","116","1883","Publish Message (id=116) [devices-1]"
"3934","456.425185899","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3936","456.440956078","45.179.91.66","192.168.15.6","MQTT","70","1883","116","52269","Publish Ack (id=116)"
"3970","461.525263460","192.168.15.6","45.179.91.66","MQTT","338","52269","117","1883","Publish Message (id=117) [devices-1]"
"3971","461.541209031","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3973","461.557058522","45.179.91.66","192.168.15.6","MQTT","70","1883","117","52269","Publish Ack (id=117)"
"3989","464.139539405","192.168.15.6","45.179.91.66","MQTT","338","52269","118","1883","Publish Message (id=118) [devices-1]"
"3990","464.157197896","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"3992","464.173101296","45.179.91.66","192.168.15.6","MQTT","70","1883","118","52269","Publish Ack (id=118)"
"4007","467.464031150","192.168.15.6","45.179.91.66","MQTT","338","52269","119","1883","Publish Message (id=119) [devices-1]"
"4008","467.481135617","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4010","467.496982495","45.179.91.66","192.168.15.6","MQTT","70","1883","119","52269","Publish Ack (id=119)"
"4031","470.942537011","192.168.15.6","45.179.91.66","MQTT","338","52269","120","1883","Publish Message (id=120) [devices-1]"
"4032","470.957191825","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4034","470.972969435","45.179.91.66","192.168.15.6","MQTT","70","1883","120","52269","Publish Ack (id=120)"
"4052","473.051357110","192.168.15.6","45.179.91.66","MQTT","338","52269","121","1883","Publish Message (id=121) [devices-1]"
"4053","473.069173880","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4055","473.086002189","45.179.91.66","192.168.15.6","MQTT","70","1883","121","52269","Publish Ack (id=121)"
"4091","476.683902255","192.168.15.6","45.179.91.66","MQTT","338","52269","122","1883","Publish Message (id=122) [devices-1]"
"4092","476.701199864","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4094","476.717022501","45.179.91.66","192.168.15.6","MQTT","70","1883","122","52269","Publish Ack (id=122)"
"4139","481.313333811","192.168.15.6","45.179.91.66","MQTT","338","52269","123","1883","Publish Message (id=123) [devices-1]"
"4140","481.329148448","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4142","481.345570522","45.179.91.66","192.168.15.6","MQTT","70","1883","123","52269","Publish Ack (id=123)"
"4196","485.727561917","192.168.15.6","45.179.91.66","MQTT","338","52269","124","1883","Publish Message (id=124) [devices-1]"
"4197","485.745204344","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4199","485.761093770","45.179.91.66","192.168.15.6","MQTT","70","1883","124","52269","Publish Ack (id=124)"
"4212","488.816836365","192.168.15.6","45.179.91.66","MQTT","338","52269","125","1883","Publish Message (id=125) [devices-1]"
"4213","488.833275708","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4215","488.848961095","45.179.91.66","192.168.15.6","MQTT","70","1883","125","52269","Publish Ack (id=125)"
"4239","493.629099260","192.168.15.6","45.179.91.66","MQTT","338","52269","126","1883","Publish Message (id=126) [devices-1]"
"4240","493.645194183","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4242","493.661029387","45.179.91.66","192.168.15.6","MQTT","70","1883","126","52269","Publish Ack (id=126)"
"4255","495.076523560","192.168.15.6","45.179.91.66","MQTT","338","52269","127","1883","Publish Message (id=127) [devices-1]"
"4256","495.093210582","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4258","495.109036684","45.179.91.66","192.168.15.6","MQTT","70","1883","127","52269","Publish Ack (id=127)"
"4266","497.000542599","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"4267","497.017668289","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"4274","497.841637641","192.168.15.6","45.179.91.66","MQTT","338","52269","128","1883","Publish Message (id=128) [devices-1]"
"4275","497.857302053","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4277","497.873105775","45.179.91.66","192.168.15.6","MQTT","70","1883","128","52269","Publish Ack (id=128)"
"4296","501.387930784","192.168.15.6","45.179.91.66","MQTT","338","52269","129","1883","Publish Message (id=129) [devices-1]"
"4297","501.405183218","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4299","501.421113601","45.179.91.66","192.168.15.6","MQTT","70","1883","129","52269","Publish Ack (id=129)"
"4306","504.041137293","192.168.15.6","45.179.91.66","MQTT","338","52269","130","1883","Publish Message (id=130) [devices-1]"
"4307","504.057229110","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4309","504.073089824","45.179.91.66","192.168.15.6","MQTT","70","1883","130","52269","Publish Ack (id=130)"
"4401","507.794123118","192.168.15.6","45.179.91.66","MQTT","338","52269","131","1883","Publish Message (id=131) [devices-1]"
"4411","507.809039747","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4414","507.825014642","45.179.91.66","192.168.15.6","MQTT","70","1883","131","52269","Publish Ack (id=131)"
"4443","509.826612486","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"4444","509.841103994","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"4478","513.622286790","192.168.15.6","45.179.91.66","MQTT","338","52269","132","1883","Publish Message (id=132) [devices-1]"
"4481","513.637484930","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4483","513.653067949","45.179.91.66","192.168.15.6","MQTT","70","1883","132","52269","Publish Ack (id=132)"
"4491","515.678634874","192.168.15.6","45.179.91.66","MQTT","338","52269","133","1883","Publish Message (id=133) [devices-1]"
"4492","515.693216373","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4494","515.709014157","45.179.91.66","192.168.15.6","MQTT","70","1883","133","52269","Publish Ack (id=133)"
"4512","519.847895432","192.168.15.6","45.179.91.66","MQTT","338","52269","134","1883","Publish Message (id=134) [devices-1]"
"4513","519.865243651","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4515","519.881006037","45.179.91.66","192.168.15.6","MQTT","70","1883","134","52269","Publish Ack (id=134)"
"4532","522.921058431","192.168.15.6","45.179.91.66","MQTT","338","52269","135","1883","Publish Message (id=135) [devices-1]"
"4533","522.937266497","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4535","522.953081416","45.179.91.66","192.168.15.6","MQTT","70","1883","135","52269","Publish Ack (id=135)"
"4553","524.919288684","192.168.15.6","45.179.91.66","MQTT","338","52269","136","1883","Publish Message (id=136) [devices-1]"
"4554","524.933587038","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4556","524.949443250","45.179.91.66","192.168.15.6","MQTT","70","1883","136","52269","Publish Ack (id=136)"
"4563","526.601408506","192.168.15.6","45.179.91.66","MQTT","338","52269","137","1883","Publish Message (id=137) [devices-1]"
"4564","526.617049838","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4566","526.633039277","45.179.91.66","192.168.15.6","MQTT","70","1883","137","52269","Publish Ack (id=137)"
"4593","532.381988860","192.168.15.6","45.179.91.66","MQTT","338","52269","138","1883","Publish Message (id=138) [devices-1]"
"4594","532.397192217","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4596","532.413109528","45.179.91.66","192.168.15.6","MQTT","70","1883","138","52269","Publish Ack (id=138)"
"4619","536.866390563","192.168.15.6","45.179.91.66","MQTT","338","52269","139","1883","Publish Message (id=139) [devices-1]"
"4620","536.881129340","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4622","536.897124955","45.179.91.66","192.168.15.6","MQTT","70","1883","139","52269","Publish Ack (id=139)"
"4661","538.915285227","192.168.15.6","45.179.91.66","MQTT","338","52269","140","1883","Publish Message (id=140) [devices-1]"
"4662","538.929479054","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4664","538.945079458","45.179.91.66","192.168.15.6","MQTT","70","1883","140","52269","Publish Ack (id=140)"
"4672","540.564383748","192.168.15.6","45.179.91.66","MQTT","338","52269","141","1883","Publish Message (id=141) [devices-1]"
"4673","540.581106286","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4675","540.597044305","45.179.91.66","192.168.15.6","MQTT","70","1883","141","52269","Publish Ack (id=141)"
"4700","545.134816807","192.168.15.6","45.179.91.66","MQTT","338","52269","142","1883","Publish Message (id=142) [devices-1]"
"4701","545.149154250","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4703","545.165113464","45.179.91.66","192.168.15.6","MQTT","70","1883","142","52269","Publish Ack (id=142)"
"4752","549.915310617","192.168.15.6","45.179.91.66","MQTT","338","52269","143","1883","Publish Message (id=143) [devices-1]"
"4753","549.929497912","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4755","549.945082832","45.179.91.66","192.168.15.6","MQTT","70","1883","143","52269","Publish Ack (id=143)"
"4777","554.388060424","192.168.15.6","45.179.91.66","MQTT","338","52269","144","1883","Publish Message (id=144) [devices-1]"
"4778","554.405682081","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4780","554.421519472","45.179.91.66","192.168.15.6","MQTT","70","1883","144","52269","Publish Ack (id=144)"
"4795","557.004328309","192.168.15.6","45.179.91.66","MQTT","68","34366","","1883","Ping Request"
"4796","557.021471050","45.179.91.66","192.168.15.6","MQTT","68","1883","","34366","Ping Response"
"4803","558.319396266","192.168.15.6","45.179.91.66","MQTT","338","52269","145","1883","Publish Message (id=145) [devices-1]"
"4804","558.337368381","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4806","558.353193842","45.179.91.66","192.168.15.6","MQTT","70","1883","145","52269","Publish Ack (id=145)"
"4834","561.269335236","192.168.15.6","45.179.91.66","MQTT","338","52269","146","1883","Publish Message (id=146) [devices-1]"
"4835","561.285280745","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4837","561.301144281","45.179.91.66","192.168.15.6","MQTT","70","1883","146","52269","Publish Ack (id=146)"
"4864","566.690976377","192.168.15.6","45.179.91.66","MQTT","338","52269","147","1883","Publish Message (id=147) [devices-1]"
"4865","566.705219134","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4867","566.721104008","45.179.91.66","192.168.15.6","MQTT","70","1883","147","52269","Publish Ack (id=147)"
"4917","570.724897912","192.168.15.6","45.179.91.66","MQTT","68","52269","","1883","Ping Request"
"4918","570.742132739","45.179.91.66","192.168.15.6","MQTT","68","1883","","52269","Ping Response"
"4929","571.805068470","192.168.15.6","45.179.91.66","MQTT","338","52269","148","1883","Publish Message (id=148) [devices-1]"
"4930","571.822280654","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4932","571.837984775","45.179.91.66","192.168.15.6","MQTT","70","1883","148","52269","Publish Ack (id=148)"
"4963","577.517678864","192.168.15.6","45.179.91.66","MQTT","338","52269","149","1883","Publish Message (id=149) [devices-1]"
"4964","577.534195690","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4966","577.549925236","45.179.91.66","192.168.15.6","MQTT","70","1883","149","52269","Publish Ack (id=149)"
"4992","583.486353167","192.168.15.6","45.179.91.66","MQTT","338","52269","150","1883","Publish Message (id=150) [devices-1]"
"4993","583.501604979","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"4995","583.517352089","45.179.91.66","192.168.15.6","MQTT","70","1883","150","52269","Publish Ack (id=150)"
"5026","588.937032506","192.168.15.6","45.179.91.66","MQTT","338","52269","151","1883","Publish Message (id=151) [devices-1]"
"5027","588.953531342","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5029","588.969419360","45.179.91.66","192.168.15.6","MQTT","70","1883","151","52269","Publish Ack (id=151)"
"5048","593.870332089","192.168.15.6","45.179.91.66","MQTT","338","52269","152","1883","Publish Message (id=152) [devices-1]"
"5049","593.885356292","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5051","593.901251128","45.179.91.66","192.168.15.6","MQTT","70","1883","152","52269","Publish Ack (id=152)"
"5067","596.889221912","192.168.15.6","45.179.91.66","MQTT","338","52269","153","1883","Publish Message (id=153) [devices-1]"
"5068","596.905306464","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5070","596.921142258","45.179.91.66","192.168.15.6","MQTT","70","1883","153","52269","Publish Ack (id=153)"
"5104","598.179614279","192.168.15.6","45.179.91.66","MQTT","338","52269","154","1883","Publish Message (id=154) [devices-1]"
"5105","598.197333899","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5107","598.213195310","45.179.91.66","192.168.15.6","MQTT","70","1883","154","52269","Publish Ack (id=154)"
"5164","603.891440326","192.168.15.6","45.179.91.66","MQTT","338","52269","155","1883","Publish Message (id=155) [devices-1]"
"5165","603.909281024","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5167","603.925423480","45.179.91.66","192.168.15.6","MQTT","70","1883","155","52269","Publish Ack (id=155)"
"5179","605.176583630","192.168.15.6","45.179.91.66","MQTT","338","52269","156","1883","Publish Message (id=156) [devices-1]"
"5180","605.193215023","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5189","605.209093396","45.179.91.66","192.168.15.6","MQTT","70","1883","156","52269","Publish Ack (id=156)"
"5243","611.028028342","192.168.15.6","45.179.91.66","MQTT","338","52269","157","1883","Publish Message (id=157) [devices-1]"
"5244","611.045217664","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
"5246","611.061146158","45.179.91.66","192.168.15.6","MQTT","70","1883","157","52269","Publish Ack (id=157)"
"5268","616.062468697","192.168.15.6","45.179.91.66","MQTT","338","52269","158","1883","Publish Message (id=158) [devices-1]"
"5269","616.077398489","45.179.91.66","192.168.15.6","MQTT","336","1883","","52269","Publish Message [devices-1]"
